,url,title,date,text,Covid
84,https://www.straitstimes.com/singapore/community/250-families-in-jalan-besar-to-get-help-with-mental-health-issues-and-digital,250 families in Jalan Besar to get help with mental health issues and digital literacy,"Feb 07, 2021","SINGAPORE - Some 250 underprivileged families in Jalan Besar will get help to improve their mental health and digital literacy.The constituency, where seniors make up 60 per cent of residents, is the 10th area to come under the M3 @ Town initiative.M3 @ Town falls under the M3 programme - a tie-up between Mendaki, the Islamic Religious Council of Singapore (Muis) and the People's Association Malay Activity Executive Committees Council to serve the community.Dr Wan Rizal Wan Zakariah, an MP for Jalan Besar GRC and adviser of M3 @ Jalan Besar, said the latest initiative aims to strengthen family, help residents cope with mental health issues and empower elderly residents to adopt digital tools.""At the same time, we acknowledge that although we have many elderly residents, we also have young families coming in through BTOs (Build-To-Order flats). We also need to engage them and help their children to have digital literacy because we want a healthy cyberspace in the future,"" Dr Wan Rizal told reporters on the sidelines of the launch of M3 @ Jalan Besar on Sunday (Feb 7).Mr Mohamed Shah Reza, who chairs the programme, said the Covid-19 pandemic has shown that there is a gap in digital skills among seniors.""There is an opportunity to bridge the young and old... We will engage them and see how we can move forward even stronger with our digital efforts,"" he said.The programme's team also includes 25 volunteers from various professions and business sectors, as well as representatives from Mendaki, Muis and seven Jalan Besar Community Clubs' Malay Activity Executive Committees.The initiative kicked off on Sunday with a charity drive. About 150 families living in one-room rental flats in Geylang Bahru Road received care packs containing items such as rice, sugar, oil and instant noodles.
Madam Puasa Omar said the items will be useful when she cooks meals. ST PHOTO: NG SOR LUAN
More than 20 volunteers, along with Dr Wan Rizal and other Jalan Besar MPs - Manpower Minister Josephine Teo, Ms Denise Phua and Mr Heng Chee How - helped to give out the packs.Madam Puasa Omar, a 75-year-old resident who lives with her adult son, said the items will be useful when she cooks meals.""My son was in a car accident previously and it's difficult for him to walk. He wants to find a job but it's hard because of Covid-19,"" said the retired cleaner.Freelance photographer Muhamad Syazwan Mohd Salleh, 25, travelled from his home in Sengkang to help with the distribution.""I should lend a helping hand during this difficult time. I don't usually see many elderly people living alone in Sengkang. I think the bit of charity work we did today means a lot to myself and the seniors,"" he said.",True
85,https://www.straitstimes.com/singapore/jobs/call-for-bosses-to-foster-positive-conversations-on-mental-health,Call for bosses to foster positive conversations on mental health,"Nov 18, 2020","Bosses should take the lead in talking about mental health in the workplace, as they can create greater awareness and shape discussions in a positive manner, said Workplace Safety and Health (WSH) Council chairman John Ng.Mr Ng, who was speaking during a panel discussion with tripartite leaders at the Singapore WSH Conference yesterday, said: ""When we speak, our staff, our people, listen. So when the conversation continues, the positive language we use, and the encouragement that we put in place for us to talk about mental health, will very soon cascade down to various levels of leadership.""To me, it is about listening to them, knowing what to say to them, knowing what not to say to them. And also, when they need help, help must be available to them.""Managers, too, should be trained to spot signs and symptoms associated with mental health issues, he said.On Tuesday, the Ministry of Manpower, the National Trades Union Congress (NTUC) and Singapore National Employers Federation (SNEF) released a tripartite advisory providing guidance and resources on mental wellness.The advisory called on companies to recognise the need for staff to have adequate rest outside of work hours, by establishing a work-life harmony policy offering clarity on after-hours work communication.Mr Ng said the advisory was timely, and the WSH Council will be ramping up discussions on mental health at the workplace.Yesterday, NTUC assistant secretary-general Melvin Yong, who was also part of the panel at the virtual conference, said tripartism will need to be ""even tighter"" as the world is evolving rapidly and the nature of work is changing.The future workplace will be one that is smarter, more manpower-lean and more connected, he said.For example, artificial intelligence will eventually lead to mundane jobs being phased out, while improvements in connectivity such as 5G networks will increase the possibilities for remote working, he added.SNEF vice-president Douglas Foo, who was also on the panel, said that while Singapore is going through a challenging period, tripartism has given the nation a leg-up, with the latest advisory coming in helpful for many enterprises in managing mental health at the workplace.",True
86,https://www.straitstimes.com/opinion/forum/voices-of-youth-make-the-classroom-a-more-inclusive-space-for-neurodivergent-students,Voices of Youth: Make the classroom a more inclusive space for neurodivergent students,"Jul 04, 2021","Nowadays, Singaporeans are fortunate enough to have a greater awareness of neurodivergent individuals, people whose brains essentially function differently from neurotypical individuals.This awareness has also led to a better understanding of those with conditions such as attention deficit hyperactivity disorder (ADHD), autism spectrum disorder and dyslexia.Despite this progress, Singapore can do better to accommodate neurodivergent students in classroom environments, to ensure that their learning is as fruitful and comfortable as that of everyone else.For instance, allowing students short breaks in between lessons may help students with ADHD, who may struggle to pay attention for long periods of time. Also, as many neurodivergent students may suffer from sensory overload, allowing students to step out of the classroom whenever they need to can benefit their overall learning experience.The people around them can also make the classroom a more inclusive space through their daily actions.As a neurodivergent individual myself, I know that we may sometimes behave differently from neurotypical people.But we go to school for the same reasons as everyone else - to learn and make friends.Instead of judging us, students can learn to be patient and more accepting by talking to us and learning more about our conditions.Through clear communication, students will be able to understand their neurodivergent peers better and can better accommodate their needs.Ultimately, the classroom should be a safe space for all students. Through fostering an understanding environment, all students can understand one another better and not only get along, but also thrive together.Kooi Xiu Min, 18JC2 student",True
87,https://www.straitstimes.com/singapore/health/covid-19-will-have-a-long-tail-effect-on-mental-health-experts-predict,"Covid-19 will have a long-tail effect on mental health, experts predict","Aug 19, 2020","SINGAPORE - The prolonged Covid-19 pandemic is likely to have a long-tail effect on mental health, as stress levels rise with the uncertainty of the outbreak as well as the economic downturn it brings, experts have warned.Dr Cornelia Chee, the head of the department of psychological medicine at the National University of Singapore and the National University Hospital, said that when it comes to Singapore's response to the Covid-19 pandemic, the ""honeymoon"" phase is long over.The period shortly after Singapore reported its first coronavirus case in January was characterised by community bonding and optimism that things will soon return to normal. That lasted for about two months or so.Singapore is now in the disillusionment phase, and more cases of anxiety and depression can be expected in the coming months, Dr Chee said.""We certainly entered it in March as the dorm workers' cases increased and it was becoming more obvious that our overall economic recovery was dependent not only on our ability to contain our imported and locally-transmitted cases, but how well other countries managed their outbreaks and responses too,"" she said.Singapore has now had nearly 56,000 cases of Covid-19, and 27 deaths from Covid-19 complications and 15 who tested positive but died of other causes.Dr Chee said Singapore's recovery phase - which comes right after the disillusionment phase - will get under way here when there is pandemic control and economic recovery.At the moment, this phase seems to hinge on the availability of a safe, effective and well-distributed vaccine, she said.These phases were originally described in a manual for mental health and human service workers during times of a disaster, by the Substance Abuse And Mental Health Services Administration in the United States.""Without a clear indication of when the situation will improve, the prolonged exposure to these stressors and the impact of the pandemic may take a toll on one's mental health,"" said the Samaritans of Singapore (SOS) chief executive Gasper Tan.These may then lead to pronounced feelings of worthlessness and helplessness, he said.SOS started a text messaging-based service in July, some three months ahead of its planned launch, to help address some of the mental health needs in the community.Data on increased mental health cases due to the pandemic may not be available yet, but calls to help hotlines have risen.During the circuit breaker period, calls to the SOS hotline rose from 3,826 in March to 4,319 in April and 4,265 in May. The April and May figures are about 30 to 35 per cent higher than a year ago.June saw fewer calls logged - 3,831 - but this is still higher than the 2,863 calls in the same month a year ago.The National Care hotline, which was launched in April to provide emotional and psychological support to those facing difficulties during the pandemic, has already received 26,000 calls.A spokesman from the Ministry of Social and Family Development (MSF), which operates the hotline that is manned by trained volunteers, said the majority of the callers are aged above 21, and their top concerns include ""mental health, marital and family issues, emotional support needed and financial or employment worries"".Dr Goh Kah Hong, head and senior consultant of psychological medicine at Khoo Teck Puat Hospital, said his department is seeing higher demand for its services.""The need stems partly from the backlog of circuit breaker measures, but there is a real increase in the number of people seeking help,"" he said.""This can perhaps be explained by the usual under-reporting of mental health issues. People are seeking help now because what they would have usually put up with has become too overwhelming to just bottle up.""Dr Goh said he expects the pandemic to have a ""long tail"" because of the ramifications of prolonged stress and social isolation.""With so much uncertainty surrounding the pandemic, it is hard to predict how long people will continue to struggle when it wraps up,"" he said.""In terms of coping with the rise in demand, we are relying on good old team work and coordination, not just within our hospital but with our community partners,"" said Dr Goh.MSF chief psychologist Vivienne Ng said that apart from some people who may experience psychological distress, there are also vulnerable groups such as those with disability, people with mental health needs, and the elderly, who may be isolated at home and require additional emotional support and access to specialised services.""Individuals with financial problems and/or who are experiencing unemployment, as well as those with caring responsibilities for young children, elderly, or individuals with special needs may also feel additional stress during this period.""She advises people to talk to friends or family if they feel distressed.""If you find yourself not able to function daily - having a poor appetite, or being unable to sleep properly, concentrate, low mood, for instance - please seek help early from a mental health practitioner,"" she said.Samaritans of Singapore: 1800-221-4444National CareHotline: 1800-202-6868Institute of Mental Health's Mental Health Helpline: 6389-2222Silver Ribbon Singapore: 6385-3714Singapore Association for Mental Health: 1800-283-7019Tinkle Friend: 1800-274-4788SOS Care Text service is available through Facebook Messenger on the SOS official Facebook page",True
88,https://www.straitstimes.com/singapore/consider-flexi-work-arrangements-to-promote-mental-wellness-panel,Consider flexi work arrangements to promote mental wellness: Panel,"Jan 13, 2021","Employers should consider putting in place flexible working arrangements to promote mental wellness among employees as more of them return to the office amid the outbreak, a panel of mental health experts and business leaders said yesterday.Associate Professor John Wong Chee Meng, a mental health expert at the National University of Singapore's Yong Loo Lin School of Medicine, said: ""Some people might be afraid or anxious about returning to work because of the risk of contracting the virus when travelling during peak hours. Supervisors could take a more understanding view and allow employees to come in during off-peak hours.""He was among those who spoke at a panel discussion moderated by Singapore Kindness Movement general secretary William Wan.Given that many have already been working from home for months, Prof Wong said: ""It's a good time, during the pandemic, for all workplaces to consider how they may recalibrate work arrangements to provide better work-life balance for employees.""Citing a survey in August last year by EngageRocket, an employee engagement and performance software provider, which found that most Singaporeans wished to continue working from home, professional speaker and entrepreneur Wong Su-Yen said that firms should think about how best to support their staff in doing so.""It might require a shift in budget from real estate to support in other ways,"" said Ms Wong, adding that employers could ensure the right ergonomics for their employees and good Wi-Fi connections when they work from home.Beyond working arrangements, the panellists also highlighted the importance of providing emotional support to employees by creating a more empathetic work environment.Ms Irene Ang, chief executive and founder of local talent agency FLY Entertainment, said she has learnt to spot the signs of emotional distress among her staff, and reach out when necessary.Signs of work anxiety include being flustered and having difficulty focusing or remembering things, said counsellor Nabiilah Hanifah at non-profit Club Heal.Prof Wong also highlighted that the most visible sign of stress is irritability, which can be observed in day-to-day conversations.Other ways of promoting mental wellness include injecting some fun into meetings through games, or allotting time for employees to share their feelings or talk about themselves, said the panellists.As for what employees should do when facing stress or burnout, panellists suggested reaching out to supervisors and communicating their needs.Employers should, in turn, do their best to accommodate their workers. Said Ms Ang: ""If you're a smart business owner, don't get in the way of their needs: Provide as much as you can afford.""In reply to a question about how to rediscover passion for work, Ms Wong gave two suggestions: linking work to a higher purpose or reinventing yourself, and perhaps finding a new career direction.The full panel discussion can be viewed on the Singapore Kindness Movement Facebook page.",True
89,https://www.straitstimes.com/life/arts/distanced-by-covid-19-singapore-international-festival-of-arts-gets-hybrid,The Singapore International Festival of Arts makes a dramatic comeback,"Apr 07, 2021","SINGAPORE - In these pandemic times, the performers of next month's Singapore International Festival of Arts have found necessity to be the mother of invention.Some have found ways of beaming themselves in remotely. Others have opted for a ""hybrid"" production with actors present digitally and in the flesh.This year's event, the final leg in festival director Gaurav Kripalani's tenure, returns from May 14 to 30 with more than 60 shows by local and international acts.The local performing arts scene will return with a vengeance and the festival features several landmark collaborations.Public response has been positive since ticket sales opened last month. While festival organiser Arts House Limited declines to reveal sales figures, it says several shows sold out right away.It adds that it is exploring ways of offering more seats in light of the National Arts Council's latest advisory that zoning is no longer required for live performances, which may have up to 750 audience members with pre-event testing.Where: Various venues; onlineWhen: May 14 to 30; video-on-demand from June 5 to 12Admission: Tickets start at $8 for video-on-demand, $10 for front-row student tickets and $15 for selected in-theatre programmes. Go to sifa.sg or call 6348-5555Info: Singapore International Festival Of Arts' website

SRT's Gaurav Kripalani (left), Pangdemonium's Adrian Pang and Wild Rice's Ivan Heng (seated) will play characters based on themselves. PHOTO: CRISPIAN CHAN
Home-grown theatre groups Pangdemonium, Singapore Repertory Theatre (SRT) and Wild Rice are joining forces again for a meta-theatrical satire about three companies staging a play together.The Commission, one of the highlights of the Singapore International Festival of Arts, is the first stage collaboration between the three groups, all major players in the local theatre scene.READ MORE HERE

The Year Of No Return has been in the works since 2018 and has been revised many times. PHOTO: TUCKYS PHOTOGRAPHY
Staging a play about climate change poses a number of dilemmas. How do you convey the urgency of the crisis without being didactic? How do you move away from a human-centred view of the world, while telling a story that still strikes a chord with the audience?The people behind Singapore International Festival of Arts production The Year Of No Return, which is set during an international conference on climate change, had to grapple with these concerns.READ MORE HERE

This is the first time the decades-old companies are performing together on stage for a commissioned project. PHOTO: SCREENGRAB FROM SIFA.SG
A landmark collaboration between the Singapore Symphony Orchestra (SSO) and Singapore Dance Theatre (SDT) has been one of the happy upshots of the global pandemic.The Rhythm Of Us, a three-part production at the Esplanade Theatre, is the first time the decades-old companies are performing together on stage for a commissioned project - and it all began with an invitation from the Singapore International Festival of Arts earlier this year.READ MORE HERE

Cultural Medallion recipient and jazz icon Louis Soliano at Victoria Theatre, on April 15, 2021. ST PHOTO: ARIFFIN JAMAR
With the live music scene curtailed by the pandemic in the past year, Singapore's ""godfather of jazz"" Louis Soliano has been feeling out of sorts lately.But an upcoming live concert, in which members of the local jazz fraternity will pay tribute to his legacy, has put the spring back in the veteran musician's step.READ MORE HEREA modern adaptation of Anton Chekhov's Three Sisters will see Singapore's Nine Years Theatre and New York's Siti Company ""come together"" on stage, even as the actors remain socially distanced and all of 15,000km apart.When the production premieres at the Singapore International Festival of Arts next month, actors from Singapore will perform onstage at the National Library Drama Centre Theatre.READ MORE HEREPlaywright Chong Tze Chien was on a research trip in Tokyo seven years ago when a local told him about Oiwa, one of Japan's most famous ghosts.Oiwa, as legend has it, was the beautiful wife of a samurai in the Edo period. After she was disfigured and murdered by her husband, she appeared as a ghost to avenge herself.READ MORE HERE
In Gardens Speak by Tania El Khoury, 10 speakers are ""buried"" in four tonnes of soil. PHOTO: JESSE HUNNIFORD
During the Syrian uprising, they were killed and buried in gardens.Now, the stories of these 10 ordinary people can be heard in Gardens Speak, a haunting sound installation by Lebanese-British artist Tania El Khoury.READ MORE HERE
Sophia Brous will be ""sounding the city"" in the run-up to her performance. PHOTO: BRETT WALKER
Next month, somewhere in a public square in Singapore, a security camera will ""sing"" a libretto.Pedestrians will be under remote surveillance by a woman in Melbourne, who will - without being visible to them - comment on the scene, issue instructions and sing in real time.READ MORE HEREThe trilogy A Dream Under The Southern Bough finally comes to an end in its last instalment, Existence. Toy Factory Productions’ modern adaptation of a 16th-century epic Kun opera blurs the line between dream and reality, as protagonist Chun Yu Fen finally awakens from his 20-year slumber.Chief artistic director Goh Boon Teck says the show is directed as a chorus stage performance and “focuses a lot more on ensemble work and unified energy”.Where: Drama Centre Theatre, Level 3, National Library Building, 100 Victoria Street; online
MRT: Bugis/City Hall
When: May 29, 2 and 8pm; May 30, 2pm (in-venue). June 5 to 12 (video-on-demand)
Admission: $48, $58, $68
Info: Performed in Mandarin with English subtitlesArts collective Zeugma, which comprises Rizman Putra, Safuan Johari, Brandon Tay and Zulfadli “Big” Rashid, will present _T0701_ at the Sota (School of the Arts) Studio Theatre, as well as on a Web browser.The theatrical performance is set in a post-Covid-19 world and follows a delivery rider who uses a motorised personal mobility device, which has been illegally modified, to navigate digital and physical worlds. It offers a glimpse into the struggle of being bound by financial incentives and social ratings online.In-venue tickets to _T0701_ are sold out. Available as video-on-demandDuring the festival, The Arts House will also play host to discussions, workshops and immersive installations with a focus on care, compassion and community. Topics range from mental health to sustainable living and climate change.Where: The Arts House, 1 Old Parliament Lane; online
When: May 14 to 30 (in-venue) or June 12 (online)
Admission: Tickets start at $5; selected programmes are free with registration via sifa.sg
Info: Festival House websiteAn interactive performance by a Scottish illusionist and an audio walk in central Singapore are some overseas productions local audiences can look forward to, besides the Singapore International Festival of Arts' headline commissions.The Journey by mentalist Scott Silven is a 50-minute digital experience that begins in Glasgow, Scotland, against the landscape of Silven's childhood home.Silven wanted it to feel as close to his live shows as possible. ""What we have created is something that not only feels like a live experience, but is deeply interactive and immersive, as the audience's input directly affects key moments of the show.""Audiences of 30 will receive ""special films and a binaural sound experience"" before the show and will be asked to bring along objects of meaning to them.Another highlight is En Route, an immersive audio journey where participants put on headsets and walk through the streets of a Singapore neighbourhood, guided by text messages and hidden clues.Designed by Melbourne collective One Step At A Time Like This, it encourages people to see their city with fresh eyes.
Scott Silven will perform The Journey. PHOTO: DAVID WILKINSON
Where: OnlineWhen: May 18 to 23; 25 to 30, 7pmAdmission: $40
En route, an immersive journey by Australian group One Step At A Time Like This. PHOTO: JANE BARLOW
Where: Central SingaporeWhen: May 14 to 16; 19 to 23; 26 to 30, at 11am, 2.30 and 5pmAdmission: $35",True
90,https://www.straitstimes.com/singapore/experts-and-business-leaders-say-flexible-work-arrangements-can-promote-mental-wellness,Experts and business leaders say flexible work arrangements can promote mental wellness,"Jan 13, 2021","SINGAPORE - Employers should consider putting in place flexible working arrangements to promote mental wellness among employees as more of them return to the office amid the pandemic, a panel of mental health experts and business leaders said on Wednesday (Jan 13).""Some people might be afraid or anxious about returning to work because of the risk of contracting the virus when travelling during peak hours. Supervisors could take a more understanding view and allow employees to come in during off-peak hours,"" said Associate Professor John Wong Chee Meng, a mental health expert at the Yong Loo Lin School of Medicine.He was among those who spoke at the panel discussion moderated by Singapore Kindness Movement general secretary William Wan.Given that many have already been working from home for months, Prof Wong said: ""It's a good time, during the pandemic, for all workplaces to consider how they may re-calibrate work arrangements to provide better work-life balance for employees.""Citing a survey in August last year by Engagerocket, an employee engagement and performance software provider, which found that most Singaporeans wished to continue working from home, professional speaker and entrepreneur Wong Su-Yen said that companies should think about how best to support their employees in doing so.""It might require a shift in budget from real estate to support in other ways,"" said Ms Wong, adding that employers could ensure the right ergonomics for their employees and good Wi-Fi connections when they work from home.Beyond working arrangements, the panellists also highlighted the importance of providing emotional support to employees by creating a more empathetic work environment.Ms Irene Ang, who is the chief executive officer and founder of local entertainment agency FLY Entertainment, said she has learnt to spot the signs of emotional distress among her staff and reach out when necessary.Signs of work anxiety include being flustered, and having difficulty focusing or remembering things, said Ms Nabiilah Hanifah, who is a counsellor at Club HEAL. Prof Wong also highlighted that the most visible sign of stress is irritability, which can be observed in day-to-day conversations.Other ways of promoting mental wellness include injecting some fun into meetings by playing games, or allotting time for employees to share their feelings or talk about themselves, said panellists.As for what employees should do when facing stress or burnout, the panellists suggested reaching out to supervisors and communicating their needs. Employers should, in turn, do their best to accommodate their workers. Said Ms Ang: ""If you're a smart business owner, don't get in the way of their needs: Provide as much as you can afford.""In response to a question about how to rediscover passion for work, Ms Wong gave two suggestions: linking work to a higher purpose, or reinventing yourself and perhaps finding a new career direction.The full panel discussion can be viewed on the Singapore Kindness Movement Facebook page.Correction note: An earlier version of this article gave Prof Wong an incorrect designation. We are sorry for the error.",True
91,https://www.straitstimes.com/lifestyle/mental-health-advocates-bridge-support-gaps-online,Covid-19 heroes: Mental health advocates bridge support gaps online,"Aug 08, 2020","Writing once saved Ms Nicole K.'s life. Now, she is using it to help others.In 2011, struggling with major depression and generalised anxiety disorder, it was penning a suicide note that brought her back from the brink.""Writing helped me de-escalate my emotions,"" says Ms K., now in her 30s, who has kept a journal since her childhood. Throughout her mental health journey, which began when she was diagnosed in 2006, journaling has helped her identify trends, themes and triggers.Her brush with death led her to seek out a new psychiatrist, a fresh course of medication and regular therapy, which all helped put her on the course to recovery. For the first time in five years, she realised that her mind was clear.""I thought it shouldn't have to take so long for people to get the help they need,"" says Ms K., who declined to reveal her surname.In 2014, she started mental health publication The Tapestry Project SG, which offers encouragement to people with mental health conditions through first-person stories.In February, it introduced a new section called #CopingCovid19 stories, in which contributors share their experiences. Stories cover topics such as parenting, financial stress and guilt about not feeling productive enough at home.""With social distancing, it can get depressing as I am all on my own,"" writes Ms Gerlind Quek, 40, who has bipolar disorder and works in the funeral industry.The #CopingCovid19 stories are among new online initiatives launched in response to the coronavirus pandemic.Others, such as online workshops by mental health charity Clarity Singapore, offer a safe space for people to seek help and ask questions about mental health conditions.The toll of Covid-19 goes beyond rising case numbers and deaths. Over the past few months, psychological effects such as social isolation, anxiety, boredom and stress have emerged as people have had to adapt rapidly to the changing circumstances. Here and abroad, the number of calls to mental health hotlines have spiked.This is the third of a five-part series  in collaboration with DBS to showcase people in Singapore who have come together to uplift the community in these trying times. Read more at str.sg/purposeMr Neo Eng Chuan, founder and principal psychologist of counselling and psychological private practice Caper Spring, adds that being confined at home can put a strain on distressed romantic or familial relationships as tension is compounded over time. People also have fewer options to help them cope, such as going to work, meeting friends or exercising, he says.And for those with mental health issues, it was a ""big blow"" when psychological treatment was omitted from a list of essential services allowed to operate under the circuit breaker, says Ms K., who juggles freelance writing and running the non-profit online publication.""Our mission has always been to let people know they are not alone, especially now when people are behind closed doors. I hope the stories will reassure people that it is okay to struggle during this time,"" she adds.Meanwhile, staff at Clarity Singapore, which also runs youth platform The Yes Initiative, have also adapted swiftly over the past few months, taking existing programmes online and even launching new ones.In April, midway through a free eight-week programme for youth with mental health conditions called Project Bloom, facilitators shifted the programme online to comply with circuit breaker measures.And in May, they moved twice-yearly in-person mental health workshops online and increased their frequency to once a month.These workshops, which previously cost $15 for an introductory session and three small-group sessions, used to see 15 to 30 people each time.
Mental health charity Clarity Singapore has been running online workshops that deal with various mental health conditions. PHOTO: CLARITY SINGAPORE
Now, the free 90-minute sessions attract between 40 and 70 participants. Sessions target those with mental health conditions - such as obsessive-compulsive disorder (OCD), anxiety and depression - as well as their caregivers.""We want to reach out to people who are hesitant about seeking help when it comes to mental health. Online, it is less intimidating as people can ask questions in the chat box and don't have to show their faces in the video,"" says intervention programmes manager Rebecca Oh.The success of venturing online has sparked new experiments, such as piloting a new programme for those suffering from skin-related mental health issues.Ms Oh explains that there is a link between conditions such as eczema and acne, and mental wellness. Sufferers may have trouble sleeping or lack the confidence to go to school.""We heard feedback that there aren't any avenues for such specialised support in Singapore and want to plug this gap,"" she says, adding that the organisation intends to run the workshop on a recurring basis.Down the line, they want to offer both online and offline programmes to continue providing accessible help to the community.Beyond the practical help they can offer, these mental health advocates agree that online platforms are a way to reduce stigma surrounding various conditions.Ms K. says: ""Sharing stories empowers the writers and lets people see them as more than their condition. This not only promotes empathy, but also bridges the gap between them and society at large.""",True
92,https://www.straitstimes.com/politics/parliament-more-support-will-be-provided-to-those-caring-for-mental-health-patients,Parliament: More support will be provided to those caring for mental health patients,"Mar 05, 2020","SINGAPORE - More support will be given to caregivers of people with mental health conditions, said Senior Minister of State for Health Amy Khor during her ministry's debate on the budget on Thursday (March 5).Dr Khor said: ""We must also not forget that the well-being of persons with mental health conditions often rests on the caregivers, and they are at risk of burnout.""To address this, a structured system of support for caregivers of people with mental health conditions will be piloted.Under this system, said Dr Khor, hospitals and community partners will provide caregivers with information such as disease progression and expected care needs upon first diagnosis of their loved ones.They will also link up caregivers with the necessary health, financial and social support services.""With this, we hope that caregivers will know upfront that they are not alone, that there is an entire network of support behind them,"" said Dr Khor.She also responded to concerns from Nominated Member of Parliament (NMP) Anthea Ong that information about a patient's mental health condition could be shared with others who should not have access to it.Ms Ong had shared the cases of three respondents to a public consultation she and her team had carried out.One had claimed that a member of the public service had information about their mental health condition accessed through the public healthcare system and shared it as ""office gossip"", while another said her school counsellor had ""threatened"" to tell her parents about her same-sex relationship.The third had said that she was not allowed to donate blood due to her mental health history.In response, Dr Khor said: ""Physicians are bound by duty and ethics to protect patient confidentiality, and to ensure data sharing and use for patient care purposes only.""She added that healthcare institutions are required by licensing conditions to safeguard confidentiality of medical records, and public healthcare institutions have implemented safeguards to ensure access by authorised users on a need-to-know basis.""Severe disciplinary and enforcement actions are taken against users who wilfully breach patient confidentiality,"" she said.She also addressed Ms Ong's question on the disparity between claim and withdrawal limits under MediShield and Medisave for physical and mental health conditions.Dr Khor said that as the bill sizes of inpatient psychiatric treatments are comparatively lower than other inpatient treatments, the MediShield Life and Medisave limits for such bills are also correspondingly lower to cater to different treatment types.She added that fewer than one in 10 subsidised patients exceeded the Medisave yearly withdrawal limit for inpatient psychiatric stays, while fewer than three in 10 subsidised bills exceeded the Medisave daily withdrawal limit.Dr Khor also addressed queries by NMP Yip Pin Xiu on the availability of mental healthcare services for people with disabilities.Noting that mental health services at polyclinics and general practitioners are available to all Singaporeans, ""irrespective of their specific risk factors such as disabilities or gender identity"", Dr Khor said that sign language translators are able to provide counsellors with the necessary support to help patients with hearing loss and mental health conditions.The Singapore Association for the Deaf also provides counselling services, she said.Dr Khor added that there will be a whole-of-government review of Singapore's mental health strategy in the coming months to identify gaps and strengthen existing inter-agency efforts.She said: ""Like a migraine or backache, we should seek help for mental health issues early, so as to avoid problems that are more challenging to address later on.""",True
93,https://www.straitstimes.com/singapore/health/task-force-to-tackle-mental-health-needs-amid-pandemic,New task force to tackle mental health needs of Singaporeans amid pandemic,"Oct 10, 2020","A new inter-agency task force has been convened by the Government to provide a coordinated national response to the mental health needs of Singaporeans arising from the coronavirus pandemic.Speaking yesterday at the World Health Organisation's virtual event, The Big Event for Mental Health, Prime Minister Lee Hsien Loong said it was an example of how Singapore has worked to raise mental health literacy, promote early intervention and improve mental health services.The Covid-19 Mental Wellness Taskforce was convened by the Ministry of Health and the Institute of Mental Health.It will review the psycho-social impact of the Covid-19 pandemic on the population and take stock of the initiatives introduced across the Government to address the impact so far, MOH said yesterday in response to queries.The task force will also identify gaps that will need to be addressed to better meet the mental health needs of the population during this time.Its members include representatives from the Ministry of Education; Ministry of Manpower; Ministry of Social and Family Development; Ministry of Culture, Community and Youth; Health Promotion Board; Agency for Integrated Care; People's Association; and the National Council of Social Service.In his speech, PM Lee said that ensuring access to quality mental healthcare for every Singaporean is a major priority, with one in seven people here suffering from a mental health condition at some point.He said awareness of the importance of mental health has grown, but people with mental health conditions are still not well understood or fully accepted.""With Covid-19, more people are facing stresses, pressures and disruptions to their lives and livelihoods.""Health authorities around the world must not only fight Covid-19, but also manage its impact on the mental health of their populations,"" said PM Lee.Protecting mental health takes a collective effort, he said, noting efforts like the National Care Hotline which was set up during the early stage of the coronavirus outbreak here to provide psychological first aid and emotional support.""Today, on World Mental Health Day, let's resolve to work together to understand mental health better, and to care for one another during these difficult times,"" said PM Lee.Several other politicians were involved in mental health-related dialogues and events yesterday, including Minister of State for Culture, Community and Youth and Trade and Industry Alvin Tan.Speaking on a panel hosted by Facebook, Mr Tan said mental health concerns are not a recent phenomenon, with people having lived through events like World War II and past recessions where they would have experienced considerable stress.But the acceleration of technological advancements in the past 15 to 20 years has implications for mental health, both good and bad.These include being better able to connect with each other, but also being subject to unhealthy comparisons and cyber bullying.Mr Tan said big technology companies like Facebook have important roles to play in promoting online safety and mental wellness in a digital age through actions like refining algorithms to ensure the content they host is safe, and by providing resources to those in need.At a separate event hosted by the Silver Ribbon non-profit organisation, a youth mental health resource kit was launched to promote mental health, reduce suicide rates and build resilience.The kit contains information on various mental health issues and recommendations by students, parents, teachers and school counsellors on how to manage a list of challenges.Meanwhile, the Samaritans of Singapore (SOS), a crisis intervention and suicide prevention centre, officially launched its text messaging service for individuals in distress yesterday.The service is available through Facebook Messenger or on the SOS website from 6pm to 6am on weekdays, except public holidays.LISTEN TO HEALTH CHECK PODCAST",True
