,text,lab_final,tags
208,Victoria Police has detected hundreds of family violence offences as it continues its efforts in protecting victims during the coronavirus pandemic. Read more here: https://www.theguardian.com.au/news/family-violence-increase,DV_OPINION_INFO_NEWS,"[<ORG-span (1,2): ""Victoria Police"">]"
209,Dallas Police Chief: 'Family Violence Is Really Overtaking Our Community' https://www.officer.com/21138714,DV_OPINION_INFO_NEWS,"[<LOC-span (1): ""Dallas"">]"
210,"Facebook is letting people post child porn, while aggressively banning people for fake political news. When reported child abuse gets a response they don’t have enough help to check every post, but politics right away goes down.",DV_OPINION_ADVOCATE,"[<ORG-span (1): ""Facebook"">]"
211,"TW: ABUSE to all the women &amp;&amp; men out there quarantined with their abusive domestic partner, please please please stay strong ik for some this could be their worst nightmare when they cant even go anywhere to escape. you will make it out. im praying for yall",DV_OPINION_ADVOCATE,[]
212,"If you, a family member or a friend, have experienced domestic abuse or sexual violence, you can contact the Live Fear Free Helpline for 24 hour free advice and support or to talk through your options. https://gov.wales/live-fear-free Helpline: 0808 8010 800 Text: 078600 77333",DV_OPINION_INFO_NEWS,"[<ORG-span (20,21,22,23): ""Live Fear Free Helpline"">]"
213,Child sex victims married off to abusers with religious leaders' help https://www.dailymail.co.uk/news/article-8324547/Child-sex-abuse-victims-married-abusers-help-religious-leaders.html?ito=amp_twitter_share-top via @MailOnline,DV_OPINION_INFO_NEWS,[]
214,Domestic Abuse &amp; Covid-19: What help is available? - Our Family team look at how help can be accessed and what legal options a person may have in their latest article https://buff.ly/2S9sxoG pic.twitter.com/mMbI7aWhhk,DV_OPINION_INFO_NEWS,"[<ORG-span (10,11): ""Our Family"">]"
215,"During isolation it can be harder than ever to spot the signs of abuse, but if you’re worried about a child the @NSPCC’s helpline is here. For advice and information on abuse, and to find out how you can report anything you’re worried about, please visit: http://www.nspcc.org.uk/keeping-children-safe/our-services/nspcc-helpline pic.twitter.com/S6V41gzsCg",DV_OPINION_INFO_NEWS,[]
216,"The most commonly reported causes of new cases of homelessness affecting women living in Oldham, are being asked to leave by family or friends and domestic violence. If you have been touched by these issues, here is where you can find support from @OldhamCouncil.",DV_OPINION_ADVOCATE,"[<LOC-span (15): ""Oldham,"">]"
217,"During isolation it can be harder than ever to spot the signs of abuse, but if you’re worried about a child the @NSPCC’s helpline is here. For advice and information on abuse, and to find out how you can report anything you’re worried about, visit: https://bit.ly/3cKXAix",DV_OPINION_INFO_NEWS,[]
218,Africans be 40 years old and afraid of their parents... it’s really sad and I wouldn’t date a man like that. Someone like that will let their parent slap you and say nothing. Then when they leave your house he’ll be saying “ sorry you know how my mummy can be “ pic.twitter.com/11NuuJH8md,DV_OPINION_ADVOCATE,"[<MISC-span (1): ""Africans"">]"
219,"£1 This could distract you! Abuse, despair, adventures #BPD #OCD relationships, dysfunctional family, abuse, drugs, alcohol, travel &amp; fun. Thought provoking #truestory http://viewbook.at/myalienself Should be a film #memoir #bpd #thingstodo #StayHome #bookboost #Mhealth",DV_OPINION_INFO_NEWS,[]
220,"Experts warn stress from this pandemic could lead to more child neglect, abuse: http://2wsb.tv/2WKPv8y pic.twitter.com/4lsd6STASe",DV_OPINION_INFO_NEWS,[]
221,"It's not right it's not fair..... In family courts they dont belive you have suffered any form of abuse unless your found dead... they also tell you to grow up we all have arguments in relationships get on with it. Dont call the police out, sort your own problems out!!!!!",DV_OPINION_ADVOCATE,[]
222,"“I think we might see a bit of an avalanche of people coming out of isolation and calling for help"" — @ProfCHumphreys. Tap to learn more about the risks of family violence during COVID-19 &amp; which support services are working well. #UniMelbPursuit https://player.whooshkaa.com/episode?id=649890",DV_OPINION_ADVOCATE,[]
223,"May is Domestic and Family Violence Prevention Month. Jason Seymour, Acting Senior Sergeant in Charge at West End Police Station talks about the role of #WestEnd Police in domestic violence prevention and support. @QPSmedia https://westender.com.au/may-is-domestic-and-family-violence-prevention-month/",DV_OPINION_INFO_NEWS,"[<PER-span (9,10): ""Jason Seymour,"">, <LOC-span (17,18,19,20): ""West End Police Station"">, <ORG-span (26,27): ""#WestEnd Police"">]"
224,"3 new Briefing Papers for Domestic and Family Violence Month: 1) “Technology, domestic and family violence”; 2) “Predicting and assessing lethal risk in domestic and family violence situations”; and 3) “How Women’s Police Stations Prevent Gender Violence” https://blogs.qut.edu.au/crime-and-justice-research-centre/2020/05/19/research-response-qld-domestic-and-family-violence-month/",DV_OPINION_INFO_NEWS,[]
225,"Increase in family violence and family law reports during #COVID19 in non-Aboriginal communities as well, but social distancing, isolation and other barriers for women make it harder to seek support and legal help. #covidinquiryvic",DV_OPINION_INFO_NEWS,[]
226,"Changes to family violence processes during #COVID19 can put people at risk of missing out on independent legal advice. Police, courts and others in system need to make these connections. #covidinquiryvic",DV_OPINION_ADVOCATE,[]
227,"It's 4am and I can't help but think about Morayo Brown's IG live with two very influential Nigerian women. The topics that could have been discussed are endless. Rape, child marriage, domestic violence, women in politics etc.But no, ""Submission"". That they barely understand.",DV_OPINION_ADVOCATE,"[<ORG-span (10,11,12): ""Morayo Brown's IG"">, <MISC-span (18): ""Nigerian"">]"
228,"they're always like ""when she say she freaky but get scared when u pull out a knife"" YA BRO, THATS BC U VIOLATED CONSENT AND DIDN'T TALK TO UR PARTNER GE THE FUCK OUTTA HEREEE",DV_STORY,[]
229,"If you've been living alone because of abuse by family members or partner before covid_19,i'd like to know how do you cope&amp;survive everyday?I want to connect to people who is in similar situation.Isolation is killing me! Feel free to leave comments! #survey #Questions",DV_STORY,[]
230,"See http://www.thelamplighters.org for help with domestic violence, incest, child sexual abuse. We have 50 chapters in 6 countries",DV_OPINION_INFO_NEWS,[]
231,Police Minister @LisanevilleMP answering a Govt dixer in #paec says there’s been an increase in parent - child abuse and sibling to sibling abuse. Also says “more people are using their own child for sexual encounters” during COVID lockdown. @10NewsFirstMelb #springst,DV_OPINION_INFO_NEWS,"[<PER-span (3): ""@LisanevilleMP"">, <PER-span (9): ""#paec"">]"
232,Police minister @LisanevilleMP said authorities were concerned victims were not reporting family violence at the beginning of the pandemic @theheraldsun prompting police to do 4300 checks on at risk cases which “saved lives”,DV_OPINION_INFO_NEWS,"[<PER-span (3): ""@LisanevilleMP"">]"
233,"Experts warn stress from this pandemic could lead to more child neglect, abuse: https://2wsb.tv/2WKPv8y pic.twitter.com/b2lCRr959b",DV_OPINION_INFO_NEWS,[]
234,"The killers often walk free under Pakistan`s legal system, same lack of justice in UK Courts for Pakistani grooming rape gangs, destroying children in the UK for decades. Pakistani girls killed by family after appearing in video with man, police say https://www.abc.net.au/news/2020-05-18/two-men-arrested-over-so-called-honour-killings-in-pakistan/12258452",DV_OPINION_ADVOCATE,"[<MISC-span (7): ""Pakistan`s"">, <ORG-span (15,16): ""UK Courts"">, <MISC-span (18): ""Pakistani"">, <LOC-span (26): ""UK"">, <MISC-span (29): ""Pakistani"">]"
235,"CA- DONUT DELIVERY FOR POLICE HONORS FALLEN OFFICER- KOVR PKG MON0331- Tara O'Sullivan lost her life in the line of duty while on a domestic violence call last June. Her family is keeping her spirit alive with 1,000 donuts for Tara's law enforcement family in the Sacramento PD. pic.twitter.com/ahMbH7CB54",DV_OPINION_INFO_NEWS,"[<PER-span (9): ""KOVR"">, <PER-span (12,13): ""Tara O'Sullivan"">, <MISC-span (41): ""Tara's"">, <LOC-span (47): ""Sacramento"">]"
236,"After everything that’s happened w Lanu’s family this week&amp;the heartbreak we’re all experiencing over losing Chynna, I’m BEGGING YOU, if you’re in a situation like this please reach out&amp;get help, there are so many resources for domestic abuse. You are loved &amp; you are not alone",DV_STORY,"[<PER-span (6): ""Lanu’s"">]"
237,I am thought to kill myself or run away some where the worst family which is much hidden and dangerous. They all have become that dirty for playing games on me.if I would have poison I would have drunk it.,DV_STORY,[]
238,Q1 - Has your trauma center seen a difference in the number and types of injuries since stay-at-home and physical distancing mandates have been put into place (i.e. more intimate partner violence or child abuse)? #AWSchat #trauma #COVID #StrongerTogetherCOVID,DV_OPINION_ADVOCATE,[]
239,I’m disgusted at Boosie allowing a grown ass woman to rape his sons and nephews in the name of masculinity. Y’all this afraid of your child being gay? Y’all all need therapy cause y’all damaged goods for sure,DV_STORY,"[<PER-span (4): ""Boosie"">]"
240,It is time to take a stand against Domestic Violence. How many other have to get hurt or die before we realize WE HAVE TO BE THE CHANGE WE WANT TO SEE.......Together we can make a difference! Contact Kingdom Builder's Family Life Center to find out how you can help. 7192478190. pic.twitter.com/uCJ3238kDb,DV_OPINION_ADVOCATE,"[<ORG-span (39,40,41,42,43): ""Kingdom Builder's Family Life Center"">]"
241,"Tw: transphobia, TERFs, homelessness, intimate partner violence The ‘gender critical’ feminist movement is a cult that grooms, controls and abuses, according to a lesbian who managed to escape https://www.pinknews.co.uk/2020/05/17/terf-gender-critical-feminism-movement-lesbian-cult-amy-dyess-transphobia/",DV_OPINION_INFO_NEWS,[]
242,istg if my drunk dad does something to my kittens that's gonna be the last thing he does before i call 911 and report him for abusing and family violence he's been doing for years,DV_STORY,[]
243,"If a man told you to stay away from friends and family, only leave wearing what was permitted, didn’t let you work and go out to eat... we would call that abuse! The Government tells you and all of a sudden, we comply?",DV_OPINION_ADVOCATE,[]
244,"Our paper recently published in Child Abuse &amp; Neglect getting some twitter time. System-wide capacity to prevent child maltreatment? We need a strategically designed, intelligent information infrastructure to help us know what works",DV_OPINION_INFO_NEWS,[]
245,my dad just came in our house screamed at my poor little brother for an hour straight and threatened to take my moms child support and money and home away dont fucking tell me emotional abuse isnt real,DV_STORY,[]
246,"Experts warn stress from this pandemic could lead to more child neglect, abuse https://www.wsbtv.com/news/local/atlanta/experts-warn-stress-this-pandemic-could-lead-more-child-neglect-abuse/K42LDXCUWNHMFHSDCEALCAFWGU/?utm_campaign=snd-autopilot",DV_OPINION_INFO_NEWS,[]
247,"Estranged family member: ""I miss the old you."" Me: ""The me who never stood up for myself, believed my self worth was based on enabling you and how much I could help people, had zero healthy boundaries, and was silent about abuse so I didn't seem needy?"" Them: ""... Yeah!""",DV_STORY,[]
248,"I have just been informed that i can't go celebrate my best friends 21st cuz ""theres gonna be alcohol"" Yes bitch i know thats the POINT Gotta go bitch slap a parent here real soon",DV_STORY,[]
249,"Not happening and I'm not afraid of any viruses at all I trust doctors to save me if need be, that's what they do, help sick people but I'm not going to make isolation the new normal for my child that by definition under the social services and mental health for children is abuse",DV_STORY,"[<PER-span (4): ""I'm"">, <PER-span (29): ""I'm"">]"
250,1. They are scared to do it alone 2. They think breaking a home is going to hurt the child so they rather stick through the abuse 3. They are mentallly damaged that the abuse starts to seem “normal” 4. They think everyone will hurt them so why not take it from the actual kids Dad,DV_OPINION_ADVOCATE,"[<PER-span (56): ""Dad"">]"
251,"It is with a heavy heart that I briefed the media today about a tragic domestic violence situation involving a child. People are worried about #COVID19, crime and the economy. Just know that help is available and it will get better. @DallasPD",DV_OPINION_INFO_NEWS,[]
252,"We know that many of us are staying home to stay safe – but home isn’t a safe place for all children. During this time, Project Harmony and our partners have not stopped working hard to help prevent &amp; respond to child abuse and neglect.",DV_OPINION_INFO_NEWS,"[<ORG-span (26,27): ""Project Harmony"">]"
253,"If you suspect a child is at risk of abuse or neglect, we urge you to contact the Child Abuse &amp; Neglect Hotline: 833-772-5437. In case of immediate emergency, always dial 911 for law enforcement intervention. https://youtu.be/4oUIcUnuMVM",DV_OPINION_INFO_NEWS,"[<ORG-span (19,20,21,22,23): ""Child Abuse &amp; Neglect Hotline:"">]"
254,"If your female partner does the crazy ""kill your man"" challenge with you. Leave her, save yourself.",DV_STORY,[]
255,Victoria Police check up on already 2500 high risk perpetrators of family violence in past month http://baysidenews.com.au/2020/05/18/family-violence-operation-ongoing/ #VAW #DV #FV #MVAW,DV_OPINION_INFO_NEWS,"[<ORG-span (1,2): ""Victoria Police"">]"
256,Family’s not being able to check on loved ones in nursing homes. A childcare center’s owner/teachers are required by law to report any child abuse/suspected child abuse. Failure to do so will result in a ride in the back of a police car Should be same for nursing homes.,DV_OPINION_INFO_NEWS,[]
257,"There is every reason to believe that the stress of this era is increasing child abuse, which makes this significant downturn in reporting even more troubling. Read our latest blog, If Kids Were at the COVID-19 Policy Table: https://childusa.org/wp-content/uploads/2020/05/Kids_Policy_Table_Blog_5_18_2020.pdf",DV_OPINION_INFO_NEWS,[]
258,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/azyDbMQWoI",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
259,"If you are living with an abusive partner, you can access emergency safe haven and legal protections from abuse through the Philadelphia Domestic Violence Hotline: 1-866-723-3014. Counselors are available 24/7, and can provide crisis intervention, safety planning and resources. pic.twitter.com/tEr0nEqqrF",DV_OPINION_INFO_NEWS,"[<ORG-span (22,23,24,25): ""Philadelphia Domestic Violence Hotline:"">]"
260,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help can call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/qVzrwoaSS5",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
261,"Beating your kids for having bad grades is abuse. Psychological abuse, emotional abuse, physical abuse. you failed as a parent to sit down &amp; help them. Not only did you fail them now they feel not good enough. Don’t expect perfection from your child if you yourself make mistakes.",DV_OPINION_ADVOCATE,"[<PER-span (39): ""Don’t"">]"
262,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/5TkBaqE6rK",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
263,Why #Tiktok should be ban these are the reasons #BanTiktok Tikok promotes Soft porn Rape culture Child pornography Domestic violence Communal disharmony Animal killings Drugs and alcohol Data security threat...... Do you still have that pathetic app?,DV_OPINION_INFO_NEWS,"[<ORG-span (10,11): ""#BanTiktok Tikok"">]"
264,"If you are concerned for a child’s safety, call the Missouri Child Abuse and Neglect Hotline at 1-800-392-3738. This toll-free telephone line is answered 24 hours a day, 7 days a week. If a child is in immediate danger, please call 911. pic.twitter.com/Q0f8ZkBsbp",DV_OPINION_INFO_NEWS,"[<ORG-span (11,12,13,14,15,16): ""Missouri Child Abuse and Neglect Hotline"">]"
265,Anyone can be subject to domestic abuse. Our officers have received bespoke training and we have specialist teams to support survivors. We also work closely with partner agencies to help provide support and assistance... pic.twitter.com/inyIyZKTRS,DV_OPINION_INFO_NEWS,[]
266,#BanTikToklnlndia Tictok promotes Soft porn Rape culture Child pornography Domestic violence Communal disharmony Animal killings Drugs and alcohol Data security threat......,DV_OPINION_INFO_NEWS,"[<ORG-span (1,2): ""#BanTikToklnlndia Tictok"">]"
267,"When there is household dysfunction (domestic violence, parental substance abuse or a mental disorder) the risk of child abuse goes up. If you suspect a child is being abused, contact The Colorado Child Abuse and Neglect Hotline at 1-844-CO-4-Kids. https://nyti.ms/2zIo5qB",DV_OPINION_INFO_NEWS,"[<ORG-span (31,32,33,34,35,36,37): ""The Colorado Child Abuse and Neglect Hotline"">]"
268,"I am a male survivor of intimate partner DV and sexual violence. Child protection, the family courts, and the police did not take my concerns seriously. Today I live with anxiety, paranoia and feelings of hopelessness b/c of what I’ve been through. #ustoo #romaarmy",DV_STORY,[]
269,"If you have spotted signs that someone is at risk of domestic abuse, we are ready to help. It could be a friend, family member or neighbour. If you are worried about them, let us know. For advice or concerns, there are services to help at http://youarenotalone.online #YouAreNotAlone pic.twitter.com/LivkjX1gmj",DV_OPINION_INFO_NEWS,[]
270,"D.C. Superior Court has expanded the number of courtrooms that are operating remotely from eight to nineteen. Superior Court is now holding remote operations in Civil, Criminal, Domestic Violence, Family Court, &amp; Probate cases. https://newsroom.dccourts.gov/press-releases/dc-superior-court-more-than-doubles-the-number-of-remote-courtrooms-in-operation-remotely-many-more-cases-being-heard#.XsLK_3YKf8E.twitter",DV_OPINION_INFO_NEWS,"[<ORG-span (1,2,3): ""D.C. Superior Court"">, <ORG-span (18,19): ""Superior Court"">, <ORG-span (26,27,28,29,30,31): ""Civil, Criminal, Domestic Violence, Family Court,"">]"
271,"A podcast I recently did. Sadly, domestic violence and child abuse are at an all time high. I recount a dangerous relationship I was once in and got out of. My hope is that others in that same or worse situation will find strength to leave https://www.instagram.com/p/CAVb9oPBSB6/?igshid=b6vyzsi2y3u4",DV_OPINION_ADVOCATE,[]
272,"#parent | #kids | Indonesian girl, 16, allegedly murdered by brothers for extramarital sex: Police, SE Asia News &amp; Top Stories https://parentsecurityonline.com/parent-kids-indonesian-girl-16-allegedly-murdered-by-brothers-for-extramarital-sex-police-se-asia-news-top-stories/",DV_OPINION_ADVOCATE,"[<MISC-span (5): ""Indonesian"">, <ORG-span (16,17,18): ""SE Asia News"">]"
273,"Be mindful, in politics, defense, police, and medicine, especially, of being forced (for me, that was the case) less desired sexual partners, when most sexually desired, partner was forced to not have sex, or forced to limit sex, to accommodate others, who do not desire,",DV_STORY,[]
274,"Police officer is fine, so is policeman &amp; policewoman! The Leftist lie that people can choose genders is disgusting! People lie to their kids &amp; tell them they can choose, it twists their minds, it's child abuse! The reality is men &amp; women are different and that's a good thing!",DV_OPINION_ADVOCATE,[]
275,"COVID-19 has resulted in diminished community support and heightened levels of distress, these factors can worsen domestic abuse and child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178",DV_OPINION_INFO_NEWS,"[<MISC-span (22): ""Iowans"">]"
276,"In past two months IN DCS has opened 2,727 cases, down slightly from previous year at this time, says @Tstigdon. Still investigating abuse and neglect reported to hotline. Family case managers still visit child in person. Investigated 6000+ kids in person.",DV_OPINION_INFO_NEWS,"[<ORG-span (6): ""DCS"">]"
277,All Gyms are essential... They provide the mental heath needed during this period of lockout... Stress is the main trigger in all domestic and child abuse at home... Open up the Gyms..... Go life.... Not stop it...,DV_OPINION_ADVOCATE,[]
278,Police said the call was related to family violence. http://rssfeeds.wfaa.com/~/624345272/0/wfaa/local~SWAT-standoff-ends-in-apparent-murdersuicide-of-mother-daughter-police-say?utm_campaign=snd-autopilot,DV_OPINION_INFO_NEWS,[]
279,"Not just family courts, but medical &amp; mental health professionals, service providers, educators, police, the public. Coercive control &amp; child abuse/neglect = ongoing relational trauma &amp; can lead to the dev of Complex PTSD.",DV_OPINION_ADVOCATE,[]
280,"Worried that a friend, family member or neighbour could be experiencing domestic abuse during these difficult times? Remember that there is help and support available, including the police, online support, helplines and other services. Find out more pic.twitter.com/V3bmZI67JD",DV_OPINION_INFO_NEWS,[]
281,The name Linda is the mob those with known surnames are the family others or the house and many who have been the cover are then permitted to be Linda here so they know who they were working with in case they want to do so again but none want domestic violence,DV_OPINION_ADVOCATE,"[<PER-span (3): ""Linda"">, <PER-span (30): ""Linda"">]"
282,"Have you ever known someone who was really amazing and kind to you but you later found they commit major offenses towards others in past (domestic violence, rape/assault, child abuse, serial infidelity, abusing alcohol/hard drugs which caused them to act this way, etc.)? 1/",DV_STORY,[]
283,"Police say the child suffered “severe burns all over his body and is in critical condition at the Augusta Burn Center in Augusta, Georgia.” https://www.wbtw.com/crime/sc-mother-charged-with-attempted-murder-arson-after-allegedly-setting-car-on-fire-with-baby-inside/",DV_OPINION_INFO_NEWS,"[<LOC-span (19,20,21): ""Augusta Burn Center"">, <LOC-span (23): ""Augusta,"">]"
284,"Carlin Watson charged w/ attempted murder, 3rd degree arson & abuse/infliction of great bodily injury upon a child. Pretty clear what her punishment should entail Mom sets child on fire along South Carolina interstate, police sa | http://wltx.com https://www.wltx.com/article/news/crime/child-set-on-fire-i-126-columbia-south-carolina/101-e8b64449-a978-43fc-a064-d994ea493b05",DV_OPINION_INFO_NEWS,"[<PER-span (1,2): ""Carlin Watson"">, <MISC-span (26): ""Mom"">, <LOC-span (32,33): ""South Carolina"">]"
285,"In these challenging times, safeguarding needs to remain a high priority. If you have any concerns that a child is being abused or is at risk of abuse, call Rochdale Children’s Social Care on 0300 303 0440. If someone is in immediate danger contact the Police on 999. pic.twitter.com/NHelM64kmI",DV_OPINION_INFO_NEWS,"[<ORG-span (30,31,32,33): ""Rochdale Children’s Social Care"">]"
286,"Welcome news for #Kentucky: @senatemajldr McConnell’s CARES Act is sending money to the Commonwealth to help provide temporary housing, assistance, and supportive services to victims of family, domestic, and dating violence during the Coronavirus pandemic. http://sen.gov/535Z",DV_OPINION_INFO_NEWS,"[<MISC-span (4,5,6,7,8): ""#Kentucky: @senatemajldr McConnell’s CARES Act"">, <ORG-span (14): ""Commonwealth"">, <MISC-span (34): ""Coronavirus"">]"
287,"U.S. Senate Majority Leader Mitch McConnell announced Monday Kentucky received $549,709 to help provide temporary housing, assistance and supportive services to victims of family, domestic, and dating violence during the COVID-19 pandemic. https://www.wpsdlocal6.com/news/cares-act-sends-nearly-550-000-to-kentucky-for-family-violence-prevention-and-services/article_2721cfb0-9916-11ea-9bfa-e7e3d9960258.html?utm_medium=social&amp;utm_source=twitter_WPSDLocal6",DV_OPINION_INFO_NEWS,"[<LOC-span (1): ""U.S."">, <ORG-span (2): ""Senate"">, <PER-span (5,6): ""Mitch McConnell"">, <LOC-span (9): ""Kentucky"">]"
288,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans who need help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/yWV00uea2a",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
289,"This #ChildrensMentalHealth month, let's focus on preventing and reducing the impact of adverse childhood experiences such as child abuse and neglect. Here are some ways anyone in #TN can help: https://bit.ly/2NuhkLK pic.twitter.com/nRtiQlQ9mi",DV_OPINION_INFO_NEWS,[]
290,The risk of child abuse and neglect is higher during times of stress and uncertainly. Be a hero to a child in need and report any suspected child abuse or neglect. #BeAHero https://dcyf.wa.gov/safety/report-abuse pic.twitter.com/KXlIzXSFLP,DV_OPINION_INFO_NEWS,[]
291,"If you suspect a child is being neglected or abused call the abuse/neglect hotline 24 hours a day, 7 days a week, at 1-800-800-5556.",DV_OPINION_INFO_NEWS,[]
292,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
293,"We know that in this time of quarantine and social distancing, cases of intimate partner and domestic violence are on the rise. This week, we’ll be sharing ways to recognize if you’re in an unhealthy/abusive relationship and resources that can help. #endviolence #supportsurvivors pic.twitter.com/C58iOu7RF8",DV_OPINION_INFO_NEWS,[]
294,"You hit your partner, he was choking and needed help but you were kikiking then you still posted the video for the world to see that you're a terrible person and partner. Weh done. Reverse the roles and you'll be seeing comments like 'Leave his ass sis'",DV_STORY,"[<PER-span (33): ""Weh"">]"
295,"So for the finale, yung scene talaga ni yerim ang pinaka fave ko. It perfectly shows how infidelity causes stress and trauma. Imagine the mental torture you can give to your partner just because you can't keep that 'tawag ng laman' to yourself. Disgusting.",DV_STORY,[]
296,"There are laws to protect you and your family from abuse, and we will help you to break free, and make a fresh start in a safe way, and protected from abuse. Contact us on 01234 343134 / enquiries@fullersfamilylaw.com http://ow.ly/5x9n50zGU8K #DomesticViolence #DomesticAbuse pic.twitter.com/uQHp75aaT5",DV_OPINION_INFO_NEWS,[]
297,"#SocialDistancing shouldn't mean social isolation. If you know a family that is struggling, make a call. Domestic Violence: 1-800-572-7233 Child Abuse Hotline: 1-877-652-2873 Youth Behavioral Health: 1-877-652-7624 Adult Mental Health: 1-866-202-4357 pic.twitter.com/1M7n5wt2NI",DV_OPINION_INFO_NEWS,[]
298,Birketts' Family Team has launched a new web page https://www.birketts.co.uk/domestic-abuse highlighting that it is possible to apply in the family courts for a non-molestation order or an occupation order to help protect victims of domestic abuse #COVID19 #lockdown #familylaw #domesticviolence pic.twitter.com/cqdcEX3iEK,DV_OPINION_INFO_NEWS,"[<ORG-span (1,2,3): ""Birketts' Family Team"">]"
299,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/r7d0WUmDe4",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
300,"COVID-19 has resulted in diminished community support and heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/PrU5Qf0fAU",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
301,"COVID-19 has resulted in diminished community support & heightened levels of distress, which are factors that can worsen domestic abuse or child abuse. Iowans in need of help should call the 24/7 hotline to report domestic violence at 800-770-1670 or child abuse at 800-362-2178 pic.twitter.com/4YXjogH8cy",DV_OPINION_INFO_NEWS,"[<MISC-span (24): ""Iowans"">]"
302,Worried an LGBT friend or family member might be in an abusive relationship? Follow our tip's on how to start the conversation that could save their life. Get in touch with Greater Manchester Domestic Abuse Helpline for support 0161 636 7525 or helpline@independentchoices.org.uk pic.twitter.com/rCp9fG5oL6,DV_OPINION_INFO_NEWS,"[<MISC-span (3): ""LGBT"">, <ORG-span (32,33,34,35,36): ""Greater Manchester Domestic Abuse Helpline"">]"
