,content,category,label
547,"And for y'all cis/straight ppl, FYI, the Gay Community fight for these rights because unlike you, gay ppl get arrested for being gay, and for celebrating sexual orientation. Which brings me to Oplan X-Men of the Makati LGU, another cup of tea to be discussed on another day.(3/3)",NON_D_VIOLENCE_DIRECTED,1
548,"God bless our container as we continue to surrender to the emerging future with an open mind, open heart & open will. #CyberSafePH for the protection of children against online sexual abuse &amp; exploitation &amp; cyberbullying #CyberGuardiansPH",NON_D_VIOLENCE_DIRECTED,1
549,"Hamara Hindustan, To Muhal Empire, I am in sexual torger by the temple accust Varadhan and as per our Hindu mythology INDIA is only for Hindus and I need the support of Hindustan to get the victory over these thread.",NON_D_VIOLENCE_DIRECTED,1
550,Online message: Varadhan is showing his sexual organ with strength after cutting the nervse of the sexual system of the Ashoka in the sexual system of the god.,NON_D_VIOLENCE_DIRECTED,1
551,@TikTok_IN this 4 id is all fake id and this id all videos double meaning and sexual harassment and pronegraby videos so plz block this id pic.twitter.com/4Bwz4KkQ1a,NON_D_VIOLENCE_DIRECTED,1
552,"Riyaset e Madina may sexual abuse is on top numbers, rape and murder. Can anyone make an example to arrest and hang the culprit ? @GOPunjabPK @DCRawalpindi @hamzashafqaat pic.twitter.com/R2XjVlm81J",NON_D_VIOLENCE_DIRECTED,1
553,I loved how the story took a turn during the climax! Totally enjoyed it! We need more such movies which will help to abolish taboos around speaking about your sex or sexual desires in India. #Chaddi @gorilla_shorts @ambarism https://youtu.be/Hkdh7gri7Bo,NO_VIOLENCE,2
554,"Among ever-partnered women, 57.9% have experienced one or more of the following types of violence in their lifetime: physical, sexual, emotional and economic violence, and controlling behaviours; and 31.2% have experienced physical and/or sexual violence in their lifetime.",NON_D_VIOLENCE_DIRECTED,1
555,"Firstly, how is it sexual discrimination when a gay author is called gay?! The author, Nemat Sadat's debut book The Carpet Weaver is the first LGBTQ+ book written by an Afghan author. So a mention of his sexuality is a matter of celebration of diverse voices in literature.",NO_VIOLENCE,2
556,"It’s easier to rt about someone’s aurat CUS IT SO AFFECTS YOU RIGHT. But bila budak kena liwat dengan bapak sendiri, “oh kesiannya.” Fullstop. Cus ya, sexual abuse is a personal fight right? The community doesnt need to have a solidarity in this right?",NON_D_VIOLENCE_DIRECTED,1
557,"Stop giving excuses. The very fact that child sexual abuse and incest are not viral worthy because it doesn’t affect you to the core. A whole lot of you. And for that very fact, it speaks volumes. Stop mansplaining yourselves, Malaysians. You just ignorant imbeciles.",NON_D_VIOLENCE_DIRECTED,1
558,'Having public executions or death penalty for child sexual abuse will adversely affect efforts to protect children' @EnumNaseer @JusticeProject_ @SarahBelal_ https://www.thenews.com.pk/tns/detail/613868-having-public-executions-or-death-penalty-for-child-sexual-abuse-will-adversely-affect-efforts-to-protect-children,NON_D_VIOLENCE_DIRECTED,1
559,Please sir I promise that I always want a venue...Where will I reach for interview and debate and interaction and investigation and medical test for rape or sexual violence any where and any time???Only need a venue...If prove guilty of rape I don't fear jail and hung till death,NON_D_VIOLENCE_DIRECTED,1
560,"Do i have to tell everyone about my sexual orientation, gender identity and expression? No. Let them talk.",NO_VIOLENCE,2
561,"Ms Rathaur please don't drag in Hinduism into your passionate defense of rapists and sexual assaulters. You and your sick fellow Hindutvadis have turned Ram into a weapon of hate and poison. Please leave India as you promised - preferably the planet, in your fake NASA uniform?",NON_D_VIOLENCE_DIRECTED,1
562,"His sexual orientation urged him to write an #ownvoices LGBTQ+ book, The Carpet Weaver --- which is the first LGBTQ+ book written by an Afghan author.",NO_VIOLENCE,2
563,"Communists have no idealogy but they also lost the whole cadre by following Congress and TMC idealogues.Can we believe a sexual assault criminal of JNU product Kanaiya Kumar who lost LS Election by over 3,60,000 votes in Begusarai http://Bihar.No Shame.",NON_D_VIOLENCE_DIRECTED,1
564,Very powerful end to presentation from @kapow7000 at @ISPCAN Doha on child sexual abuse in Jamaica Ashley’s Diary: the true story of a survivor of childhood rape and sexual abuse... https://youtu.be/J4OsaQuiyCw,NON_D_VIOLENCE_DIRECTED,1
565,@kapow7000’s fascinating qualitative study of child sexual abuse in Jamaica at @ISPCAN Doha. Average age of victim was 9 years old. Community attitudes as a particularfactor on why children do not disclose. pic.twitter.com/eBVq0pVChH,NON_D_VIOLENCE_DIRECTED,1
566,I visit 2 vilages of Padaviya for promoting #Human_rights #SRHR and #women_empowerment.issues of rural communities; 1. No Toilets and proper sanitary methods 2. Underage and child marriages 3. Sexual abuse in home (close relatives) And we form civil communities for work on this pic.twitter.com/nHmg5wkG9o,DV_OPINION_ADVOCATE,0
567,Lab reports confirm another child sexual abuse case in district Hangu. Nine years old girl was raped and shot dead.,NON_D_VIOLENCE_DIRECTED,1
568,"'You may think you are an individual with your own unique experience, beliefs and character but no! Silly you! All you are is a member of a tribal group based on your gender, sexual orientation and ethnicity.' Via @TheEscapeART1ST",NO_VIOLENCE,2
569,I am not anti sexual liberation but this is just vulgar and obscene.,NO_VIOLENCE,2
570,Shaheen Bagh fiasco benefits only Jihadi brigades who openly called Hindu women to join them for sexual satisfaction after paying some money which is happening at the cost of rupees five hundred to one thousand with free biriyani per shift but no shame .,NON_D_VIOLENCE_DIRECTED,1
571,Antony Macdonald of #UNICEF presenting shocking data on sexual abuse of children internationally at @ISPCAN Doha. Proud that our new @ECSA54421403 website dedicated to public health approaches to CSA prevention is being launched here. pic.twitter.com/RIRdQNaQpj,NON_D_VIOLENCE_DIRECTED,1
572,"Tharamana padam, antha certain period ooda American la irukka certain culture elathaiyume ore line up story ah solirupanunga. Gay, real estate, ganja, sexual stuff nu.",NON_D_VIOLENCE_DIRECTED,1
573,"The #RahulJohri piece I did in @ThePrintIndia 10 weeks ago... @BCCI Ganguly’s BCCI must follow EPL, but it’s yet to get report on CEO sexual harassment case https://theprint.in/sport/gangulys-bcci-must-follow-epl-but-its-yet-to-get-report-on-ceo-sexual-harassment-case/331409/ via @ThePrintIndia",NON_D_VIOLENCE_DIRECTED,1
574,To curb and respond to sexual exploitation + abuse @IFRC adopted a #PSEA policy in http://2018.Here in 4 languages: http://media.ifrc.org/ifrc/document/ #StopGBV #SGBVNairobi #safeguarding #localisation #childprotection #complaintmechanism #survivorfocus #RCRC #RedCross #RedCrescent,NON_D_VIOLENCE_DIRECTED,1
575,Hot of the press from @ECSA54421403 Went live today at the @ISPCAN International Congress #MyQatar Two very knowledgeable representatives. Looking forward to chatting with them some about this tool kit to prevent child sexual abuse pic.twitter.com/cl703etIUn,NON_D_VIOLENCE_DIRECTED,1
576,Please sir.Where is the proof of assault??For this I always want a venue.Where will I reach for interview and debate and interaction and investigation social media so that will be proved assault or medical test for rape or sexual violence if any sort of doubt??I want to cut doubt,NON_D_VIOLENCE_DIRECTED,1
577,"memang lah kena kawal nafsu sial, kalau tak imagine the number of sexual harassment/ rape and the likes that would happen? tu pun takleh pakai common sense LMAO",NON_D_VIOLENCE_DIRECTED,1
578,"sexual orientation, self-appreciation, relationship dilemmas, and sane consistency. too many knowledge consumed today",NO_VIOLENCE,2
579,"Strongly condemns the sexual harassment of Iqra Sheikh, student of Sindh University, by driver Akhter Khan. We demand swift action against the suspect and enforcement of anti harassment policies as well as an end to anti student policies. #JusticeForIqraShaikh pic.twitter.com/LCEAaL6b8r",NON_D_VIOLENCE_DIRECTED,1
580,Are there any places/community online where women could freely talk about our anatomy without being deemed “too sexual” or “slutty”?,NO_VIOLENCE,2
581,Oh just me being a victim of sexual harassment,NON_D_VIOLENCE_DIRECTED,1
582,Mungkin beliau beliau kurang paham SOGIE (The Sexual Orientation and Gender Identity Expression),NO_VIOLENCE,2
583,"Encrypted app allows women in India to anonymously report sexual abuse, seek legal aid and seek medical help. India was found one of the most dangerous countries for women in 2018. The app would help domestic violence survivors receive medical, legal and reach to media outlets. pic.twitter.com/Nq8HPEPJP6",DV_OPINION_ADVOCATE,0
584,Police Threaten Parents Of Dalit Sexual Abuse Victims Into Withdrawing Complaint https://www.thelede.in/tamil-nadu/2020/02/14/police-threaten-parents-of-dalit-sexual-abuse-victims-into-withdrawing-complaint #Coimbatore #Dalit #POCSO #sexual harassment #Kinathukidavu #headmaster,NON_D_VIOLENCE_DIRECTED,1
585,How does it feel to lie every time you say you were unaware of sexual abuse going on right beneath your nose.,NO_VIOLENCE,2
586,"""Pornography and films show coercion in their sexual relationships and the use of consent between the couple is rarely given importance” -Tonisha Guin demonstrates through her paper on Decolonising gender online #LeadMe #TogetherWeLead #Conference #MediaSummit #Mumbai #media pic.twitter.com/R60iSh2Jqc",NO_VIOLENCE,2
587,"Yes God created Adam and Eve, not Adam and Steve. But God also created a billion other people that has different types of need and sexual orientation, I hope you can understand that you can't put a standard of 2 people to justify the whole world",NO_VIOLENCE,2
588,Patriarchal violence and sexual brutality should be the point of unity for present-day feminist resistances. By fighting against patriarchal violence we won’t be fighting anyone else’s battle but our own. #AuratonKaInquilab #NoToPatriarchalViolence #WomenResistanceDay pic.twitter.com/A75EDM9OCW,NON_D_VIOLENCE_DIRECTED,1
589,"@vinceliban of Philippine Anti-Discrimination Alliance of Youth Leaders (PANTAY-LGBTQI+): Men, women, and members of LGBTQI community will also become a senior citizen. We support the Universal Social Pension for a dignified life regardless of gender&amp;sexual orientation, or race pic.twitter.com/PpUrl7lXOx",NO_VIOLENCE,2
590,"Dongeto: aside from the bill addressing adolescent pregnancies, Congress also has to prioritize other related bills: prohibiting child marriage, increasing the age to determinate statutory rape, addressing online sexual exploitation of children.",NON_D_VIOLENCE_DIRECTED,1
591,"Dongeto: adolescent pregnancy is complicated. It has a darker side; sometimes, it is a result of sexual violence. A 2015 study shows that 1/5 of Filipino children experience sexual violence.",NON_D_VIOLENCE_DIRECTED,1
592,"Raise the Vibration! Rise for Revolution! Together, we RISE to free all women from sexual, physical, racial, economic, political, socio-cultural, ideological and climate crisis violence. #VDAY2020 #OBRPacific #Rise #Resist #Unite Keep tuned for #OBR activities around the region pic.twitter.com/K5ZPJFSVT6",NO_VIOLENCE,2
593,"Sanjib Kr Biswas and I reviewed 'The Spectral Wound: Sexual Violence, Public Memories, and the Bangladesh War of 1971' by Nayanika Mookherjee for PSA newsletter, Issue 24. February 2020 It might be of interest to some of you. #literature #postcolonial",NO_VIOLENCE,2
594,"The increase of patriarchal violence in Pakistan is incredibly distressing. It manifests in different forms including femicide in the name of honor, rape, sexual assault, forced conversions, kidnappings, marriages, and murder of khwaja siras. #NoToPatriarchalViolence pic.twitter.com/50ZzncP2SA",NON_D_VIOLENCE_DIRECTED,1
595,"It is natural to have sexual feelings for someone we love but what I seek from you is above physical things, I want to take you to a metaphysical level so you have clarity in everything",NO_VIOLENCE,2
596,"We must promote research, training, and public education to strengthen protective factors that buffer risk factors for sexual abuse while also directly addressing those risk factors. @BOLNETWORK #PakistanisAgainstChildAbuse #PACA #JusticeForChildren pic.twitter.com/easdkUxI82",NON_D_VIOLENCE_DIRECTED,1
597,"Every time a woman speaks up about her experience of sexual violence and she’s not believed, rape culture flourishes. Every time you hear a survivor’s story: 1-Listen. 2-Believe. 3-Support. #orangetheworld",NON_D_VIOLENCE_DIRECTED,1
598,"Hey I'm all about fighting misogyny and domestic and sexual violence and I can multitask. Can any of you help recommend me influencers (&gt;3k followers on soc med) that involved in creative industry - tak kira la illustration, animation, photography, fashion, singing, writing. Tenk pic.twitter.com/mTArsVrxaw",DV_OPINION_ADVOCATE,0
599,Thursdays in Black towards a world without Rape and violence. A campaign of advocacy and solidarity against all forms of sexual and gender-based violence! #ThursdaysInBlack,NON_D_VIOLENCE_DIRECTED,1
600,"#LetsTalkAboutit ￼￼￼￼￼￼Sexual Assault can happen to anyone, no matter your age, sexual orientation, or gender identity. Men and boys who have been sexually assaulted or abused may have many of the same feelings and reactions as other survivors of sexual assault. pic.twitter.com/jyO3ZWQWkq",NON_D_VIOLENCE_DIRECTED,1
601,Is this the SNP who have children’s well being at heart why have they chosen to ignore child sexual abuse aka grooming?,NON_D_VIOLENCE_DIRECTED,1
602,"#LetsTalkAboutit ￼￼￼￼￼￼Sexual Assault can happen to anyone, no matter your age, sexual orientation, or gender identity. Men and boys who have been sexually assaulted or abused may have many of the same feelings and… https://www.instagram.com/p/B8ecx4HFDJZ/?igshid=86reargd12oh",NON_D_VIOLENCE_DIRECTED,1
603,Thank you Dr @MariyaAly and @HopeforWomenmv for a wonderful session on Child Sexual Abuse. Very informative. Sad to learn that 20% girls and 11% in Mv suffer CSA but such sessions of informed dialogue give hope for a better future. Let us all create safe spaces for our kids. pic.twitter.com/Hpq3Q6UigP – at Maldives National University,NO_VIOLENCE,2
604,"Gym Jordan, the 'Go to"" person when anyone needs their sexual abuser claims Covering up. Former OSU wrestler: ‘Jim Jordan called me crying, groveling’ to help him with sex abuse scandal ‘coverup’ https://www.rawstory.com/2020/02/former-wrestler-jim-jordan-called-me-crying-groveling-to-help-him-with-sex-abuse-scandal-coverup/#.XkQLT63M6zo.twitter",NON_D_VIOLENCE_DIRECTED,1
605,Child sexual exploitation only involves the following: Child Prostitution Child Sex Tourism and Child Sexual Molestation #BreakTheMyth #PreventCSA #WednesdayWisdom,NON_D_VIOLENCE_DIRECTED,1
606,"People should know that sexual harassment is inappropriate &amp; unacceptable, both to men &amp; women. Whether you're straight or homosexual, you can't sexually harass people on social medias. I wish I could include some of the harassments here but they were too disgusting to be shown.",NON_D_VIOLENCE_DIRECTED,1
607,Please sir I promise that if any person remains any sort of doubt... I promise that I always want venue... Where will I reach for interview and debate and interaction and investigation and medical tests for rape or sexual violence ????Please sir I don't keep any type of doubt...,NON_D_VIOLENCE_DIRECTED,1
608,"The special art exhibition is held during 11~29 Feb 2020 at the women and war museum in Korea to cherish the memory of Kim Bokdong, a Korean human rights activist who campaigned against sexual slavery and war rape. #김복동 #kimbokdong #womenandwarmuseum pic.twitter.com/WfO3JZdVtE",NON_D_VIOLENCE_DIRECTED,1
609,Wasn't saying you said they were dead I was asking if they were being killed to be milked. In the Philippines infants disappear it is assumed for organs and some suggest canabilism & sexual abuse,NON_D_VIOLENCE_DIRECTED,1
610,Please sir I promise that I always want venue... Where will I reach medical test for rape or sexual violence and interaction and investigation and interview and debate and anywhere and anytime only awaiting for sending venue letter by post office????Unchange my final decision sir,NON_D_VIOLENCE_DIRECTED,1
611,Government will set up more than 1000 fast track courts to speedup Justice in cases related to The Protection of Children from Sexual Offences ( POCSO) Act. #PMinRajyaSabha pic.twitter.com/BGMyRgYC6w,NO_VIOLENCE,2
612,Please sir I hard promise that if prove guilty of rape or sexual violence become medical test anytime and anywhere..I want a certain venue..Where will I reach??I promise that I don't fear rigorous imprisonment for life and death sentence but I can never change my final decision,NON_D_VIOLENCE_DIRECTED,1
613,Unconditional love And sexual love I Where’s that tweet where they said “I can only guess this is about two gay dads and their angsty son” and everyone said “I mean yea basically” Cause like Yea Basically.,NO_VIOLENCE,2
614,"I disagree with any efforts to actively convert people - be it their religion or gender identity or sexual orientation. I'm opposed to all that. But I do respect the right to do dakwah by anyone or any faith groups. What's troubling me is, we DO NOT respect people's right..",NO_VIOLENCE,2
615,rape from 12 years old to 16 years old. Rep. Romualdez says the establishment of a minimum age of sexual consent is the most important and critical criteria in protecting minors against sexual violence,NON_D_VIOLENCE_DIRECTED,1
616,"A1. The unique anonymised nature of abuse that is made possible online hinders the ability to keep children safe online and can lead to aggravated cases of sexual abuse, including trafficking and image based sexual abuse online. (2/3) #SID2020 #OnlineChildSafety",NON_D_VIOLENCE_DIRECTED,1
617,"Men like him who think that they own a women like they own a car, and they’ll do anything to change/control her, as if she’s just an object to serve him, his sexual needs and raise the children. What makes it even funnier that he’s a doctor lol. Shame on you.",NO_VIOLENCE,2
618,Please sir I always want certain venue for interview and debate and interaction and investigation and if any person remains any sort of doubt medical test for rape or sexual violence but I can never change my final decision sir today or tomorrow.I have no any personally weakness,NON_D_VIOLENCE_DIRECTED,1
619,Government will set up more than 1000 fast track courts to speedup Justice in cases related to The Protection of Children from Sexual Offences ( POCSO) Act : PM @narendramodi #PMinRajyaSabha,NO_VIOLENCE,2
620,"“Abuse is not only confined to one place. Internet has changed that,” Senator Risa Hontiveros said expressing her support in safeguarding the rights of Filipino children and in shutting down online sexual exploitation of children #ShutdownOSEC pic.twitter.com/YgWcp2DmjP",NON_D_VIOLENCE_DIRECTED,1
621,Thank you for joining us in this campaign initiative @DaphneOP to end online sexual exploitation of children #ShutdownOSEC,NON_D_VIOLENCE_DIRECTED,1
622,Disgusted &angry! The sexual harassment &amp; abuse that happened with the students of #GargiCollege is a gross reminder that no one is taking the safety of students seriously . Where are all the leaders who proclaim that “safety for women is a priory”.@DelhiPolice shame on you!,NON_D_VIOLENCE_DIRECTED,1
623,Delhi is known as the rape capital of India. Will it now be the Capital of misogynist policemen beating women on their private parts. It amounts to sexual assault. Will @AmitShah look into this and take action against the police involved. @Abha_ypsingh,NON_D_VIOLENCE_DIRECTED,1
624,A1 child sexual abuse is deliberate sexu oppression of any non-adult by an adult or another older child #sayftychat,NO_VIOLENCE,2
625,In Pakistan Child sexual abuse rate is increasing day-by-day. This increasing rate depict that our nation is passing through serious time.@pspw12 has taken the initiative in Pakistan to highlight and to teach children in school and youngsters in remote areas. #nomercy_forrapist,NO_VIOLENCE,2
626,"Two years after the govt launched the online sexual harassment complaint system ‘#She_Box’, complaints remain unresolved in most of the states in India. In Telangana, although 21 complaints have been registered, not even single one has been resolved. pic.twitter.com/pXSEHhMQxN",NO_VIOLENCE,2
627,"Here, these twit threat shows what @BJP4India did so far in India... They are arousing the sexual impression for getting more followers in social media and spreading Fake news as Modi conveyed in Parliament... Is these disgusting known to your knowledge Mr.@narendramodi? pic.twitter.com/qrcNYDLgrA",NO_VIOLENCE,2
628,"Insulting woman in Facebook - Alleged words must involve some lascivious elements arousing sexual thoughts or feelings or the words must have the effect -Not enough that the words are extremely unparliamentary, unprintable and abusive in nature. (Kerala)http://bit.ly/39nXGLn",NON_D_VIOLENCE_DIRECTED,1
629,"#PNP #PNPChiefArchieFGamboa #PNPPatrolplan2030 #PNPPulisatKomunidad #BringingthePNPcloser to the community #Lecture on Prevention tips on sexual Abuse to Grade 6 pupils of Otucan Elementary School, Otucan sur, Bauko @rwinp88 @PNPCordillera @PNPMtProvPPO @PNPChiefGamboa pic.twitter.com/oTDS8u4Ndl",NO_VIOLENCE,2
630,"Chief Public Attorney Persida Acosta says 18-year-olds are still vulnerable to abuse at that age. Marj Ardivilla from Unicef says that young people also have their right to sexual exploration, and 16 is the most “balancing of interests”",NON_D_VIOLENCE_DIRECTED,1
631,DCW chairperson @SwatiJaiHind issues summons to @DelhiPolice and #Gargi college administration over complaints of molestation and sexual assault with students. #GargiCollege pic.twitter.com/k3C3vPA8xo,NON_D_VIOLENCE_DIRECTED,1
632,"This is why there will never be justice in any case of sexual harassment in India @smritiirani @ArvindKejriwal @SmritiIraniOffc @MinistryWCD @HRDMinistry @AmitShah @narendramodi - There is still some time, we can still act! pic.twitter.com/QH3Q6P9TdF",NON_D_VIOLENCE_DIRECTED,1
633,The Committees on Revision of Laws and Welfare of Children holds their initial joint hearing several measures seeking to increase the age for determining statutory rape and other acts of sexual abuse. pic.twitter.com/ADsbidTiSp,NON_D_VIOLENCE_DIRECTED,1
634,"Romualdez, author of HB 4160, asserts that the age of sexual content is crucial for protecting children from sexual abuse.",NON_D_VIOLENCE_DIRECTED,1
635,Rep. Argel Cabatbat urges the panel to look into criminalizing online sexual predators even before they commit the actual sexual assault.,NON_D_VIOLENCE_DIRECTED,1
636,"Sexual harassment is a form of abuse, no abuse should be tolerated #เพลงวิบวับชั้นต่ำ",NON_D_VIOLENCE_DIRECTED,1
637,"https://www.thehindu.com/news/national/andhra-pradesh/police-to-take-message-on-pocso-to-rural-areas-through-gram-sabhas/article30675788.ece In India, a child is sexually abused every 15 minutes (NCRB 2017) To #prevent such instances we need to make ourselves aware of what #ChildSexualAbuse is, its impact, signs to identify child sexual abuse as an #adult/caregiver #PreventionIsPossible (1/3)",NON_D_VIOLENCE_DIRECTED,1
638,"Copy paste: Thread 1 : Itisha Nagar writes TW: sexual assault, molestation I was teaching in college on Thursday 6th February, 2 days before Delhi elections. When my voice in class began to be drowned by loud chants of Jai Sri Ram. #Thread",NON_D_VIOLENCE_DIRECTED,1
639,Please sir remember 03/03/2019 Sunday Rafale deal credit completed meaning fair or unfair and success or unsuccess and if any person remains any type of doubt and I want venue medical test for rape or sexual violence if prove guilty I don't fear imprisonment for life and hung,NON_D_VIOLENCE_DIRECTED,1
640,Please sir all types of test and work completed matter of credit now time of pay.Sexual violence or rape.Before Rafale deal credit completed did not come this type of words sexual violence or rape totally fear of pay..I have no personally weakness whatsapp or call or others side,NON_D_VIOLENCE_DIRECTED,1
641,Please sir I promise that I always want venue...Where is the proof of sexual offence???I want venue medical test for rape or sexual violence.... I promise that if prove guilty of rape or sexual violence I don't fear rigorous imprisonment for life and death sentence but unchange,NON_D_VIOLENCE_DIRECTED,1
642,"Most parents, who belong to traditional communities think that #childmarriage is a way to protect their daughter from sexual violence, harassment or premarital sex. Unfortunately, these parents often do not understand the negative impacts of early child marriage. pic.twitter.com/3sxvHS3RNE",DV_OPINION_ADVOCATE,0
643,"You can joke about anything but not about a person's physical appearance, skin color, virginity, culture, nationality, grammar, passion, academic performance, sexual orientation, mental health, sickness, insecurities, failed relationships, status in life, past, family and death.",NO_VIOLENCE,2
644,Church feud is tainting the name of our great state. Not to mention the tales of sexual abuse and murders by the http://clergy.It's time for a law to control their power and bring relief to the suffering laity. To stop this enact #ChurchAct,NON_D_VIOLENCE_DIRECTED,1
645,My heart goes out to @KeshaRose. I am sorry that such things happen to you. We are in the world that whenever a woman filing a sexual assault cases then public went claiming them as a attention seeker and have to pay the price. I am truly sad https://www.themarysue.com/the-legal-battle-between-dr-luke-and-kesha-continues/ pic.twitter.com/HSk0mueIur,DV_STORY,4
646,Please sir I promise that I always want certain venue..... Where will I reach for interview and debate and interaction and investigation and medical tests for rape or sexual violence any where and any time only send venue letter by post office???but I can never change my decision,NON_D_VIOLENCE_DIRECTED,1
647,"Day 20 Venus As A Boy - Bjork Men are from Mars and Women are from Venus. How if we as a woman met the man who can understand and speak venus?! It's a wonderful sexuality song, but venus as boy could mean that the boy is a bi - sexual boy. https://open.spotify.com/track/0NNgY2gc1TUwBQoVp98Fxw?si=-Um8n0cmQJ-qJTHxFtkEiQ",NO_VIOLENCE,2
648,"Dear @fawadchaudhry! So called muhazab mashry What you have suggested regarding ""civilized' world's study to negotiate sexual abuse seems not to be working. WHO's data, 2017; North America: 700 M cases Europe: 18 M Africa: 0.7 M Asia: 48+ thousands #HangRapistsPublicly pic.twitter.com/bAbDTx4Obb",NON_D_VIOLENCE_DIRECTED,1
649,"Though you are straight, having a jowa of the same sex won't make you less of a man or a woman. Be open to the idea that love exists in every person's heart regardless of their sexual preference and gender identity.",NO_VIOLENCE,2
650,Watching it doesn't make you 'more sexual' nor it's just because you love sex. You love violence and most of the time it's violence against women. -ctto,NON_D_VIOLENCE_DIRECTED,1
651,Please sir if prove guilty of rape or sexual violence or black or red or terrorist or crazy or fake news or wrong person or cheating any apex court in any country in the world or ICJ I don't fear rigorous imprisonment for life and death sentence but I can never change my decision,NON_D_VIOLENCE_DIRECTED,1
652,"Wrote on the woman's coming-of-age experience in film and the birth of sexual desire. That's what Madhuri Dixit sang about in Chocolate Lime Juice Ice Cream Toffiyan, Ab Mujhe Lagti Sari Paheliyan... No? https://www.livemint.com/mint-lounge/features/when-princesses-were-frogs-11581067695371.html",NO_VIOLENCE,2
653,"An eye feast to see Disha police station in Andhra Pradesh and passed Disha act in assembly. Justice to be done in 21 days.Womens safety is prior than any other in today situations from sexual harassment,crimes and rapes. pic.twitter.com/BIf8FDdWV7",NON_D_VIOLENCE_DIRECTED,1
654,New episode of #nofilterfriday on @publichousemdia with special guest Hollie Peters who runs a support group for sexual abuse survivors. #metoo https://podcasts.google.com/?feed=aHR0cDovL3d3dy5zcHJlYWtlci5jb20vc2hvdy8yNzQxMTQ0L2VwaXNvZGVzL2ZlZWQ%3D,NON_D_VIOLENCE_DIRECTED,1
655,"Indian-origin doctor gets 3 life terms for 90 sexual assaults on patients in London The court was told that Shah was 'over familiar' with some of his female patients, and made inappropriate comments as well as making physical contact and hugging and kissing them #disgusting pic.twitter.com/t9yTLBWgEw",NON_D_VIOLENCE_DIRECTED,1
656,"This is more than a victim of the porno virus, but a victim of sexual abuse for actions taken for it. They don't even respect the opinion of a doctor. Those are indiscriminate, even for the price of a doctor they are 0 Yuan. WORTHLESS.",NON_D_VIOLENCE_DIRECTED,1
657,Wide Spread Pornography and Open Sex Business are the main Causes of the Rising Sexual Violence of our Country ! --- The Young Community should be moderate and Normal in the matter of Sexual Relationships ! Thank You .,NON_D_VIOLENCE_DIRECTED,1
658,"Training on the Prevention of Sexual Exploitation and Abuse for our Community Health Volunteers and Community Mobilizers in the Sittwe IDP camps on 4-5 February 2020. Conducted by our programme officer Ms Nway Nway, the training was attended by 24 participants. pic.twitter.com/UbAhsg3yYE",NON_D_VIOLENCE_DIRECTED,1
659,"11,998 rape cases, 4806 serious sexual abuse cases and 5891 child abuse cases have been reported in #SriLanka from 2012 to 2020. #lka",NON_D_VIOLENCE_DIRECTED,1
660,Pakistan's National Assembly passes resolution to publicly hang child sexual abusers who rape and then kill children. pic.twitter.com/ZdCiTIvMJI,NON_D_VIOLENCE_DIRECTED,1
661,The National Assembly wants to be seen shouting around about child sexual abuse without doing anything material to deal with the real problem (and our societal dysfunctions). It's a cop out based on bloodlust and hysteria. https://www.dawn.com/news/amp/1533010?__twitter_impression=true,NON_D_VIOLENCE_DIRECTED,1
662,Passing a resolution isn't enough. Hang a few rapists. Hangings will drill fear in them & save the lives of innocent victims who have to suffer rape/sexual trauma/abuse/physical torture because of them. It's the certainty of punishment that deters crime. https://www.khaleejtimes.com/world/pakistan/pakistans-national-assembly-passes-resolution-to-publicly-hang-child-sexual-abusers,NON_D_VIOLENCE_DIRECTED,1
663,"'The state commission for women and child rights was a relief fr complaints esp women who faced sexual harrasment, domestic violence etc, and were not in a position to hire lawyers and carry on long-drawn legal proceedings' #Kashmir https://www.firstpost.com/politics/in-kashmir-complainants-run-pillar-to-post-for-justice-in-absence-of-commission-for-women-and-children-that-was-dissolved-last-august-8013711.html",DV_OPINION_ADVOCATE,0
664,over 2 thousand children work daily from 8 am to 10 pm to sell goods and begging at #Lucknow tourist places. children get around 50/60 rupees as commission. They often face incidents of sexual violence. #ChildLabour #EducationMatters,NON_D_VIOLENCE_DIRECTED,1
665,(TW) Sexual assault is an umbrella. It doesn’t automatically mean rape/forced penetration,NON_D_VIOLENCE_DIRECTED,1
666,Thursdays in Black is a campaign of solidarity and advocacy against all forms of sexual and gender based violence. Be part of the campaign towards a world without Rape and Violence. #Thursdaysinblack pic.twitter.com/4bTyB86lCt,NON_D_VIOLENCE_DIRECTED,1
667,"That's my winning of a pair of ""Impetigore"" (M18: Violence &amp; Sexual Scenes) movie preview tickets from MM2 Entertainment's ""Impetigore"" Movie Preview Tickets Giveaway. #mm2singapore #Impetigore #CathayCineplexes… https://www.instagram.com/p/B8OODvynlQp/?igshid=1l7f39rnq1pmx",NO_VIOLENCE,2
668,Please sir I promise that if any person remains any type of doubt article 370 or medical test for rape or sexual violence or cheating or robbery or thieves... I don't want home buyers online.. Pay offline anywhere or anytime..Where will I reach venue?You send venue letter by post,NON_D_VIOLENCE_DIRECTED,1
669,"You know what’s wild? Statistically speaking, it’s super possible to marry someone who’s committed sexual assault/rape.",NO_VIOLENCE,2
670,"3,881 rape cases and 1,359 child sexual abuse cases were registered in Punjab in 2019... @BBhuttoZardari https://www.pakistantoday.com.pk/2020/02/05/massive-increase-in-rapes-child-sexual-abuse-in-punjab/",NON_D_VIOLENCE_DIRECTED,1
