seasonal adjustment and actual figures	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Enumerated actual figures	Helsingør	1344.7	1315.3	1279.7	1196.1	1189.5	1126.2	1017.3	1061.1	1090.1	1070.0	1082.8	1120.1	1176.8	1163.3	1117.2	1068.3	1104.0	1090.4	999.2	1031.5	1055.1	1040.9	1040.6	1107.0	1177.9	1176.6
Enumerated actual figures	Hillerød	856.7	850.4	828.4	782.0	765.0	732.8	655.8	691.4	708.0	705.1	693.7	699.8	736.2	739.6	694.3	641.9	675.0	675.0	610.5	632.3	620.0	616.6	597.6	631.6	665.7	675.4
Enumerated actual figures	Hørsholm	317.0	325.5	324.5	311.6	334.9	322.6	316.6	331.0	316.3	295.2	313.9	320.5	331.0	306.2	294.5	271.7	279.1	277.6	253.3	282.8	269.4	265.5	268.5	269.5	289.9	303.1
Enumerated actual figures	Rudersdal	790.8	763.0	732.5	688.7	715.1	698.2	619.6	682.6	687.7	696.9	681.3	682.5	683.2	686.6	681.1	644.0	670.1	659.8	624.9	670.6	683.2	685.0	679.3	689.2	690.6	678.2
Enumerated actual figures	Province Bornholm	959.8	919.5	864.7	692.1	590.3	503.5	466.6	478.3	604.5	747.7	872.4	946.6	993.7	925.6	824.3	594.9	491.8	437.6	410.7	430.1	500.2	629.8	772.5	834.2	900.0	846.0
Enumerated actual figures	Bornholm	959.8	919.5	864.7	692.1	590.3	503.5	466.6	478.3	604.5	747.7	872.4	946.6	993.7	925.6	824.3	594.9	491.8	437.6	410.7	430.1	500.2	629.8	772.5	834.2	900.0	846.0
Enumerated actual figures	Region Sjælland	17269.1	17192.8	17018.5	15133.2	14929.0	14183.8	12985.3	13388.7	13427.2	13838.3	14210.5	14638.9	15506.6	15501.3	14915.5	13582.6	13459.0	13248.7	12346.0	12760.0	12836.9	13232.8	13499.0	14117.5	15039.3	15130.1
Enumerated actual figures	Province Østsjælland	4173.6	4086.1	4041.8	3715.6	3731.2	3614.3	3342.0	3547.6	3537.7	3595.5	3606.6	3664.4	3777.1	3748.4	3712.0	3471.0	3501.3	3499.6	3305.0	3450.1	3479.9	3570.7	3635.8	3663.5	3872.2	3865.2
Enumerated actual figures	Greve	799.6	759.7	761.5	702.8	690.1	640.1	598.1	639.9	645.3	679.1	696.0	695.2	694.2	722.1	733.2	694.7	722.9	725.5	644.5	667.3	691.3	707.6	737.6	725.7	759.1	740.2
Enumerated actual figures	Køge	1145.0	1129.3	1112.4	1018.4	1015.8	987.7	888.5	948.5	957.3	978.0	969.8	1017.9	1065.6	1037.4	1010.5	921.3	922.8	926.7	862.9	890.6	911.9	960.0	965.9	1001.5	1052.2	1032.2
Enumerated actual figures	Lejre	401.7	389.6	372.7	343.2	340.3	337.9	320.1	354.4	351.4	339.2	354.8	359.7	345.0	339.1	340.6	310.2	322.0	337.4	325.6	347.6	348.8	346.0	350.7	357.6	377.1	381.6
Enumerated actual figures	Roskilde	1517.6	1503.7	1489.2	1372.0	1399.4	1384.5	1292.8	1353.1	1343.6	1336.1	1327.2	1342.2	1410.0	1385.4	1362.1	1294.3	1286.7	1276.0	1241.2	1294.0	1265.7	1276.6	1282.8	1266.9	1353.6	1385.6
Enumerated actual figures	Solrød	309.6	303.9	306.0	279.3	285.6	264.2	242.6	251.8	240.1	263.1	258.7	249.4	262.2	264.4	265.6	250.6	246.7	234.0	230.7	250.6	262.2	280.6	298.9	311.8	330.1	325.7
Enumerated actual figures	Province Vest- og Sydsjælland	13095.5	13106.7	12976.7	11417.6	11197.9	10569.4	9643.3	9841.1	9889.6	10242.8	10603.9	10974.5	11729.5	11752.9	11203.6	10111.5	9957.7	9749.2	9041.0	9309.9	9356.9	9662.1	9863.2	10454.0	11167.1	11264.9
Enumerated actual figures	Faxe	762.8	764.0	753.9	687.9	693.6	673.7	622.0	637.7	649.4	656.5	672.4	674.9	730.4	715.4	666.6	608.5	600.9	565.3	535.8	577.7	578.3	609.2	596.8	619.8	682.9	681.7
Enumerated actual figures	Guldborgsund	1391.9	1376.2	1402.4	1238.3	1202.8	1119.2	1023.8	1040.4	1039.5	1075.5	1153.2	1198.3	1305.6	1302.2	1258.1	1117.1	1094.2	1073.7	985.2	1014.1	1041.0	1062.8	1078.3	1152.0	1277.2	1304.9
Enumerated actual figures	Holbæk	1412.0	1372.1	1309.4	1140.0	1143.5	1105.4	988.7	1013.8	978.4	1026.3	1064.8	1097.4	1149.3	1172.8	1120.1	1021.8	1027.4	1000.2	906.4	936.6	953.3	968.7	975.7	1017.2	1098.6	1085.4
Enumerated actual figures	Kalundborg	1069.9	1055.7	1042.6	876.0	854.1	773.0	713.5	729.6	762.0	801.2	836.6	860.3	909.1	885.2	812.3	738.0	738.9	713.5	654.3	685.7	705.8	734.2	748.7	803.3	870.2	878.8
Enumerated actual figures	Lolland	1038.1	1044.7	1058.1	918.2	880.9	792.7	715.6	720.0	714.0	740.1	804.3	830.7	879.7	908.3	862.3	765.4	737.8	701.6	663.0	658.2	684.5	724.6	757.5	817.8	888.8	856.3
Enumerated actual figures	Næstved	2047.5	2023.4	1968.8	1748.4	1694.7	1612.7	1495.3	1494.6	1504.8	1554.4	1531.9	1600.3	1723.9	1698.8	1606.4	1422.8	1415.4	1411.5	1329.1	1382.1	1370.5	1412.9	1449.3	1559.8	1661.3	1700.5
Enumerated actual figures	Odsherred	737.5	743.0	757.6	671.2	649.2	600.3	521.9	547.9	567.2	589.3	609.8	630.9	664.3	663.2	628.9	570.1	548.8	557.2	506.2	514.7	489.6	498.5	538.2	553.0	588.0	589.1
Enumerated actual figures	Ringsted	694.5	692.5	698.2	610.3	615.3	593.8	570.0	574.9	575.2	597.8	608.0	621.7	647.0	662.4	633.6	551.3	568.1	554.7	503.7	552.3	535.0	536.0	545.7	577.8	595.5	610.3
Enumerated actual figures	Slagelse	1812.3	1860.9	1804.7	1635.7	1581.0	1506.6	1365.3	1399.9	1427.0	1480.4	1543.9	1610.5	1690.2	1695.7	1634.6	1517.6	1460.5	1456.8	1395.1	1397.7	1401.9	1484.1	1499.1	1586.3	1655.7	1695.5
Enumerated actual figures	Sorø	628.3	618.6	611.2	541.4	550.0	519.3	442.1	470.3	462.6	468.1	487.4	513.4	562.8	562.5	564.2	516.3	518.1	493.7	430.9	437.5	462.6	462.5	477.9	506.6	545.2	552.7
Enumerated actual figures	Stevns	444.6	468.9	475.7	411.4	393.0	373.1	358.7	367.1	377.2	384.2	393.7	377.8	409.7	420.9	417.0	379.2	380.2	360.8	348.8	339.7	343.2	341.4	337.0	368.5	380.6	387.1
Enumerated actual figures	Vordingborg	1056.2	1086.6	1094.2	938.9	940.0	899.6	826.6	844.9	832.3	869.1	898.0	958.4	1057.4	1065.5	999.5	903.6	867.5	860.2	782.6	813.7	791.3	827.1	859.0	891.8	923.2	922.9
Enumerated actual figures	Region Syddanmark	25274.8	24903.6	23772.5	21181.7	20840.8	20169.9	19336.2	20241.3	19843.2	20303.7	20718.5	21540.6	23053.0	22936.6	21744.8	19387.0	19387.0	19506.4	19112.6	20067.2	19806.2	20349.8	21097.0	21977.7	23686.1	23724.1
Enumerated actual figures	Province Fyn	11563.3	11412.0	10929.8	9779.4	9555.9	9385.4	9214.2	9520.1	9134.4	9308.5	9386.0	9731.4	10384.0	10408.7	9864.3	8852.0	8818.1	9011.4	9035.2	9440.3	9143.8	9292.9	9568.0	9917.2	10645.7	10720.7
Enumerated actual figures	Assens	860.4	852.2	829.6	708.2	646.5	632.6	576.7	617.2	620.1	648.2	681.8	712.5	748.4	750.9	729.9	613.7	623.8	601.2	599.7	635.4	653.2	666.2	683.4	756.1	787.5	778.9
Enumerated actual figures	Faaborg-Midtfyn	1114.0	1085.0	1049.9	885.7	846.6	802.4	765.0	824.5	811.8	845.1	865.4	926.9	1003.8	998.0	936.1	819.7	801.9	751.5	707.9	770.5	766.5	784.9	857.7	928.2	1011.5	1015.5
Enumerated actual figures	Kerteminde	546.5	519.2	498.9	447.0	433.3	419.8	378.0	418.2	391.6	403.5	421.7	454.6	456.9	474.5	450.7	401.6	388.5	369.9	320.9	368.5	362.3	375.1	416.7	446.7	472.5	464.3
Enumerated actual figures	Langeland	327.8	300.7	285.2	237.2	216.6	196.6	185.5	203.0	224.9	228.1	243.0	255.6	272.6	261.1	239.5	196.6	177.2	177.4	168.0	182.2	188.0	213.1	239.2	268.7	288.0	276.6
Enumerated actual figures	Middelfart	604.0	595.8	607.9	526.1	534.9	495.5	435.0	490.2	493.0	522.8	532.0	546.6	586.1	599.7	556.8	493.8	492.7	488.0	462.2	491.8	485.9	492.5	519.0	517.7	567.0	558.0
Enumerated actual figures	Nordfyns	718.0	694.8	643.2	560.3	562.4	541.9	525.3	531.5	560.4	567.3	573.6	600.2	648.6	646.4	608.4	520.0	513.6	523.0	508.1	534.3	547.8	571.1	574.3	618.2	688.7	671.8
Enumerated actual figures	Nyborg	651.3	613.8	588.0	533.1	516.8	508.6	483.9	482.4	466.9	512.9	518.1	547.4	604.9	587.5	550.8	495.4	489.3	472.6	437.6	484.2	506.7	533.6	553.7	595.5	643.2	636.5
Enumerated actual figures	Odense	5303.3	5341.7	5059.9	4676.2	4584.5	4642.2	4785.9	4863.3	4479.8	4463.6	4425.1	4478.6	4776.9	4848.6	4593.6	4225.0	4235.9	4524.3	4800.3	4889.3	4566.2	4556.7	4547.5	4501.0	4816.7	5008.7
Enumerated actual figures	Svendborg	1331.0	1298.1	1264.0	1110.3	1128.7	1074.4	1019.4	1029.3	1015.3	1032.8	1027.3	1097.0	1164.6	1136.0	1098.4	1000.2	1016.7	1020.8	962.0	1006.8	989.4	1011.3	1067.7	1181.3	1261.4	1200.1
Enumerated actual figures	Ærø	107.1	110.8	103.3	95.4	85.5	71.7	59.6	60.5	70.8	84.1	98.1	112.2	121.4	106.0	100.1	86.1	78.5	82.7	68.6	77.4	77.9	88.3	109.1	103.8	109.2	110.3
Enumerated actual figures	Province Sydjylland	13711.5	13491.6	12842.6	11402.3	11285.0	10784.5	10122.0	10721.3	10708.7	10995.2	11332.5	11809.2	12669.0	12527.9	11880.5	10535.0	10568.8	10494.9	10077.3	10626.9	10662.5	11057.0	11529.0	12060.5	13040.4	13003.4
Enumerated actual figures	Billund	417.9	421.9	394.9	342.8	340.4	327.9	285.2	288.1	287.8	303.2	325.3	334.0	373.5	372.9	344.7	284.1	278.8	268.5	248.8	261.4	284.4	315.2	361.9	386.8	407.4	417.1
Enumerated actual figures	Esbjerg	2434.9	2442.9	2324.1	2064.5	2016.3	1940.9	1858.1	1893.9	1863.4	1877.4	1925.9	2013.2	2173.1	2154.2	1996.9	1761.8	1722.0	1727.7	1727.0	1745.4	1707.1	1759.5	1818.0	1917.8	2139.5	2194.8
Enumerated actual figures	Fanø	81.8	82.2	77.6	68.4	66.3	54.2	49.9	49.6	45.6	49.7	60.7	68.6	71.8	70.4	56.6	51.1	54.5	49.7	50.9	55.5	53.6	53.4	61.9	66.0	71.1	68.0
Enumerated actual figures	Fredericia	1156.6	1139.6	1113.2	1027.9	1026.5	966.6	877.1	929.5	938.6	951.5	999.2	1029.2	1060.5	1061.5	1070.6	982.7	989.8	996.6	948.1	975.7	963.4	1009.2	1021.2	1047.5	1101.9	1106.6
Enumerated actual figures	Haderslev	1084.2	1047.6	1014.0	890.7	892.6	853.6	798.7	830.6	832.7	847.8	875.7	900.7	997.2	988.8	947.3	836.8	852.0	814.7	810.0	833.8	814.9	878.4	916.3	976.9	1045.7	1045.8
Enumerated actual figures	Kolding	1708.9	1699.2	1649.8	1484.2	1467.7	1427.3	1403.3	1516.0	1463.6	1499.7	1508.5	1532.9	1643.8	1688.5	1671.9	1519.4	1504.7	1479.0	1449.8	1580.9	1514.2	1525.3	1560.4	1638.4	1740.6	1735.6
Enumerated actual figures	Sønderborg	1346.9	1304.6	1233.4	1115.9	1093.8	1057.7	1027.5	1118.1	1142.4	1179.0	1198.8	1242.6	1306.4	1284.1	1194.7	1094.5	1110.4	1126.4	1068.7	1119.0	1153.6	1185.4	1234.7	1254.7	1345.8	1347.3
Enumerated actual figures	Tønder	717.6	695.7	649.3	533.0	500.3	466.5	438.4	488.1	477.9	505.7	555.4	632.5	683.7	650.0	601.8	501.5	524.3	483.0	437.1	489.4	510.6	529.5	589.4	656.9	717.1	691.9
Enumerated actual figures	Varde	839.4	839.0	778.2	641.0	614.9	573.5	520.8	570.5	582.4	617.2	649.3	708.3	799.6	778.4	662.2	568.0	520.9	511.5	512.4	543.0	553.3	594.3	638.5	677.3	776.2	762.4
Enumerated actual figures	Vejen	676.8	658.4	620.2	549.3	555.5	489.8	457.8	499.1	523.5	544.8	586.0	599.2	630.0	611.6	555.6	497.9	517.0	524.8	479.4	523.7	542.5	553.5	560.1	604.2	652.6	631.0
Enumerated actual figures	Vejle	2068.6	2021.1	1904.5	1708.7	1751.7	1707.7	1564.4	1678.2	1691.3	1739.6	1746.7	1805.0	1922.4	1881.6	1817.3	1601.6	1644.1	1643.3	1550.1	1638.6	1663.8	1742.5	1801.4	1869.7	2029.8	1998.7
Enumerated actual figures	Aabenraa	1177.9	1139.4	1083.5	975.9	958.8	918.9	841.0	859.7	859.5	879.7	901.1	943.0	1006.9	985.9	961.0	835.7	850.3	869.8	795.1	860.6	901.2	910.8	965.1	964.2	1012.6	1004.3
Enumerated actual figures	Region Midtjylland	25293.4	25220.8	24345.5	21721.0	21426.1	21372.0	21423.3	22399.9	21576.0	21685.5	21836.6	22540.0	24255.8	24389.1	23183.9	20923.7	20995.8	21271.1	21658.6	22660.0	21662.1	21912.9	22169.6	22850.8	24554.6	24670.3
Enumerated actual figures	Province Østjylland	17801.9	17810.5	17215.8	15507.6	15408.1	15522.0	15913.6	16479.4	15659.2	15695.3	15796.6	16156.5	17353.5	17479.4	16644.9	15094.5	15294.8	15649.6	16268.8	16886.5	15905.1	16054.2	16072.8	16443.3	17595.4	17834.9
Enumerated actual figures	Favrskov	690.7	664.0	662.4	570.0	566.3	538.2	517.7	559.6	572.3	579.4	591.5	613.4	662.6	674.1	630.2	542.7	563.0	556.5	519.2	565.1	543.6	565.0	584.2	613.8	668.9	673.4
Enumerated actual figures	Hedensted	627.3	633.5	627.6	523.0	514.1	514.9	467.1	510.8	520.1	546.2	590.1	626.4	662.3	650.3	598.7	540.6	544.8	538.1	499.0	524.4	516.3	550.4	598.6	636.2	677.1	681.1
Enumerated actual figures	Horsens	1665.6	1642.0	1635.1	1501.2	1449.1	1401.0	1296.9	1407.0	1372.0	1431.2	1440.4	1453.1	1569.2	1585.9	1544.0	1412.0	1417.0	1411.0	1340.1	1454.4	1483.9	1557.7	1621.0	1631.9	1749.2	1762.0
Enumerated actual figures	Norddjurs	899.1	877.8	872.3	759.4	771.7	705.8	685.8	704.6	722.6	751.0	778.3	827.2	884.9	874.7	819.9	744.1	728.3	707.3	680.7	707.3	668.7	669.3	680.9	705.2	739.0	729.0
Enumerated actual figures	Odder	388.8	387.6	374.7	331.5	337.0	322.1	309.2	340.6	332.9	303.9	302.1	320.0	345.8	339.8	329.6	285.9	290.4	274.0	258.9	287.2	274.8	285.9	300.1	320.6	351.3	343.9
Enumerated actual figures	Randers	2115.2	2092.6	2039.6	1809.1	1786.2	1757.7	1660.7	1749.5	1707.2	1755.3	1767.7	1815.2	1947.6	1983.8	1892.4	1703.2	1695.1	1690.5	1660.9	1720.7	1670.9	1715.0	1764.4	1822.1	1956.1	1915.9
Enumerated actual figures	Samsø	101.2	114.9	112.7	94.7	69.2	48.3	42.4	44.7	59.7	70.8	84.1	98.1	104.8	108.3	91.3	70.1	64.3	43.4	40.1	39.9	50.3	69.0	82.3	82.6	80.1	94.8
Enumerated actual figures	Silkeborg	1698.9	1634.1	1574.8	1361.7	1369.6	1351.7	1338.2	1431.5	1348.2	1361.9	1419.7	1494.6	1599.3	1559.2	1450.5	1308.7	1343.8	1322.8	1302.8	1417.3	1369.6	1403.4	1451.9	1516.3	1573.5	1574.9
Enumerated actual figures	Skanderborg	777.6	754.7	715.3	651.8	679.5	656.2	642.3	712.0	706.4	713.7	702.0	724.4	759.2	734.3	708.7	658.1	679.5	668.8	656.0	711.3	697.3	704.2	721.9	785.7	796.3	801.0
Enumerated actual figures	Syddjurs	737.2	725.8	719.4	643.1	646.3	629.3	591.1	628.0	605.4	579.2	634.9	680.6	709.1	707.3	666.0	583.3	603.8	575.6	554.0	621.0	640.8	629.4	613.8	644.5	679.7	676.2
Enumerated actual figures	Aarhus	8100.4	8283.6	7882.0	7262.1	7219.1	7596.8	8362.2	8391.2	7712.4	7602.7	7485.7	7503.8	8108.8	8261.7	7913.5	7245.9	7364.8	7861.6	8757.2	8838.0	7988.9	7904.9	7653.8	7684.4	8324.2	8582.8
Enumerated actual figures	Province Vestjylland	7491.5	7410.3	7129.7	6213.4	6018.0	5850.0	5509.8	5920.5	5916.8	5990.2	6039.9	6383.4	6902.3	6909.6	6539.1	5829.2	5701.0	5621.5	5389.7	5773.5	5757.0	5858.7	6096.8	6407.4	6959.2	6835.4
Enumerated actual figures	Herning	1786.1	1751.9	1671.8	1531.9	1486.8	1477.3	1410.3	1488.0	1468.8	1452.2	1455.6	1504.9	1613.3	1611.8	1487.9	1362.3	1364.4	1376.5	1328.2	1376.2	1363.9	1384.1	1413.7	1471.2	1614.7	1565.4
Enumerated actual figures	Holstebro	949.7	921.8	861.0	703.8	669.6	646.2	613.0	685.9	699.3	712.6	693.7	746.5	823.3	842.6	822.3	714.8	692.6	672.7	618.7	682.8	696.2	708.8	754.9	813.3	886.1	870.0
Enumerated actual figures	Ikast-Brande	851.5	862.9	836.9	758.0	711.0	650.9	579.6	635.4	616.5	606.9	642.2	665.5	742.4	741.1	695.7	631.3	607.5	583.3	537.3	597.2	592.7	610.9	643.4	675.0	735.7	735.9
