url,title,article
"https://timesofindia.indiatimes.com/city/ahmedabad/public-prosecutor-accused-of-domestic-violence/articleshow/68998277.cms
",Public prosecutor accused of domestic violence,"AHMEDABAD: A 33-year-old woman from Vastrapur area of the city on Saturday night filed a complaint of domestic violence, assault and criminal intimidation against her husband who works as public prosecutor in Vadodara. The complainant stated that she had got married in November 11, 2018 according to social customs and arranged by their families. A month after their marriage, the complainant’s husband began beating and abusing her. She alleged that her mother-in-law, father-in-law and sister-in-law also abused and harassed her and when she narrated her ordeal to her husband, he warned her to remain silent. He also threatened to hire a contract killer to bump her off if she dared open her mouth about her travails. “He used to threaten me that he knows many goons in Vadodara who can kill me,” said the complainant. On Sunday, as the complainant was unwell, she called her mother and brother to meet them. But this did not go well with her husband and in-laws who first abused her brother and mother, and then allegedly thrashed the complainant’s family members, said the FIR. After this, the complainant filed an FIR against her husband and three others under charges of domestic violence. "
"https://timesofindia.indiatimes.com/city/kochi/kerala-government-allots-rs-5-crore-to-feed-domestic-animals/articleshow/75220502.cms
",Kerala government allots Rs 5 crore to feed domestic animals,"THRISSUR: The state government had on Thursday allotted Rs 5 crore for buying food for domestic animals, including captive elephants. Revenue principal secretary V Venu had issued the order saying, ""The government received complaints that elephants were not getting adequate food in the wake of Covid-19 scare. Understanding the present condition, the government has allotted Rs 5 crore from state disaster response fund for buying food for domestic elephants ('valarthu mrugamaya aana'). The animal husbandry department should collect the data of the animals and distribute food to eligible ones"". Elephants owners association welcomed the government decision. Association president Adv G Krishnaprasad said, ""The government allotted money based on a petition by the association. Elephant owners have incurred a huge financial loss due to the Covid-19. Most of them are even finding it difficult to feed elephants. The government fund will be a big relief."" Meanwhile, environmentalists opposed the government order and demanded to remove the domestic status from the government order. Thrissur assistant forest conservator P M Prabhu said, ""All elephants are wild animals as per the Wild life Protection Act 1972. Those elephants in captivity of human beings come under Captive Elephant Management Rules 2012. All wild animals are the asset of government. In contrast, domestic animals are assets of respective owners not government."" Environmentalist and aniemal welfare board member M N Jayachandran said, ""As per the law, the government can't describe a captive elephant as a domestic animal. We suspect the government were trying to change the status of the captive elephant as domestic animal. If status is changed, the owners can easily sell or hand over elephants to anyone."" ""I will submit a complaint to revenue minister to remove ""elephant from domestic animals category"" in the government order. If the government refuse to withdraw the status from the order, I will move the court,"" said Jayachandran. ""We welcome the move of providing food for elephants among other domestic animals. But, we cannot admit the government move to change the status of captive elephants in the state,"" he said. "
"https://timesofindia.indiatimes.com/city/delhi/delhi-hc-lists-pleas-on-northeast-delhi-violence-hate-speeches-on-mar-12/articleshow/74508756.cms
","Delhi HC lists pleas on northeast Delhi violence, hate speeches on Mar 12","NEW DELHI: The Delhi High Court on Friday listed the pleas on violence in northeast Delhi and hate speeches by political leaders on March 12. A bench headed by Chief Justice D N Patel and Justice C Hari Shankar listed the PIL seeking lodging of FIRs and arrests in the communal violence in northeast Delhi over the amended citizenship law and alleged hate speeches by political figures for March 12. The death toll in northeast Delhi's communal violence stands at 44, with over 200 injured. The plea has sought lodging of FIRs against three BJP leaders -- Anurag Thakur, Parvesh Verma and Kapil Mishra -- over their alleged hate speeches. It has also sought FIRs against other political figures, including Congress leaders Sonia Gandhi, Rahul Gandhi and Priyanka Gandhi Vadra. One of the pleas, by a lawyers' group, has sought lodging of FIRs against the Congress leaders as well as Delhi Deputy Chief Minister Manish Sisodia, Aam Aadmi Party MLA Amanatullah Khan, AIMIM leader Akbaruddin Owaisi and former AIMIM MLA Waris Pathan for allegedly making hate speeches. The court had earlier issued notice to the Centre, the Delhi government and the police on three separate applications by Sanjjiiv Kkumaar, Vishnu Gupta and Bhim Army chief Chandra Shekhar Aazad, who have sought to intervene in a petition moved early this week for lodging FIRs against the three BJP leaders for alleged hate speeches. Kkumaar, in his application, has also sought FIRs against AAP leader Amanatullah Khan, Bollywood actor Swara Bhasker and radio jockey Sayema for alleged hate speeches by them. He has sought an FIR against activist Harsh Mander, who had filed the petition seeking FIRs against BJP leaders Anurag Thakur, Parvesh Verma and Kapil Mishra. "
"https://timesofindia.indiatimes.com/city/hyderabad/man-kills-wife-calls-kin-to-check-on-her/articleshow/72029246.cms
","Hyderabad man kills wife, calls kin to check on her","HYDERABAD: A 38-year-old woman was killed by her husband in Dundigal on Monday night following an argument. The husband then called up a relative before fleeing the spot. The accused, Rajkumar Basuraju, a registered medical practitioner, allegedly hit his wife with a blunt object on the head. “We are yet to find the weapon. The victim had been attacked from behind and the body was found inside the bedroom. We found liquor bottles inside the house and suspect the accused was drunk when he attacked his wife,” Dundigal sub-inspector Shekhar Reddy said. According to police, the reason behind the attack is still unknown, however, the couple had an argument. “The accused called up a relative at around 10 am, said that he had beaten up his wife and asked them to go check on her and then fled from the spot. But she was already dead when they reached,” the SI said. "
"https://timesofindia.indiatimes.com/city/vijayawada/tariff-unchanged-for-domestic-slab-aperc/articleshow/76077051.cms
",Tariff unchanged for domestic slab: APERC,"Vijayawada: Andhra Pradesh Electricity Regulatory Commission (APERC) on Thursday clarified that there was no tariff hike for any slab in domestic category except for the consumption exceeding 500 units per month. In a press release, APERC made it clear that it has found no defect in the billing procedure by discoms and the higher electricity bills are only due to increased consumption. APERC said that change of groups or slabs or delay in meter reading was not the reason for higher electricity bills. The commission announced the present tariff order after consultation with wide-range public who had welcomed the change. No tariff hike was made for any slab in any group except for the consumption exceeding 500 units per month. During review meeting, Justice C V Nagarjuna Reddy, chairman, APERC, said that the commission had given reply to some consumers who filed complaint with the APERC alleging that the discoms were issued the electricity bills for two months based on total consumption which caused substantial increase in billing amount. The commission had carefully examined the electricity bills submitted by Kiran Kumar Reddy, resident of Kurnool, who submitted electricity bills of three consumers to the commission, said APERC. “The billing procedure adopted was not questionable and found to be in order except applying the total consumption in a month for 30 days irrespective of the duration between meter reading days,” the commission said. “This is due to extraordinary situation prevailing due to Covid-19 pandemic,” APERC added. "
"https://timesofindia.indiatimes.com/city/delhi/city-shows-its-big-heart-people-offer-own-homes-for-relief-work/articleshow/74466474.cms
",Delhi shows its big heart: People offer own homes for relief work,"NEW DELHI: People are opening up their hearts and their homes to citizens affected by last week’s violence in northeast Delhi. While members of the Shiromani Akali Dal provided relief material to riot victims at Mustafabad and Shiv Vihar on Tuesday, in other areas, people have offered their own homes to civil society for use at relief camps and medico-legal facilities. Prabhrit Singh Sarna, who was accompanying his father, SAD Delhi president Paramjeet Singh Sarna, revealed that the elder Sarna had recalled the Sikh riots of 1984 when they visited the violence scarred northeast Delhi. “He said the sight reminded him of 1984,” said Prabhrit, who described SAD’s relief distribution as adhering to the Sikh tenet of seva bhav. Several trucks filled with food and clothing went around Mustafabad and Shiv Vihar. At the Eidgah relief camp, the SAD city head met the victims expressed happiness that with the sub-divisional magistrate and government officials themselves involved in the compensation filing, the relief effort would be quickened. “I told the officials that they should visit the relief camps and try to provide the compensation amount as soon as possible because the victims people have lost a lot,” the senior Sarna said. “We want the chief minister and ministers to meet people. That is how you remove their grief. People shouldn't be scared to go back to the mosques and pray.” The relief camps were in full swing on Tuesday, providing materials and other help to the dislocated people. Jameel Ahmed, an imam of a mosque at Babu Nagar, opened up a room in his home for the civil society group that had to shift its free medical service camp from Al-Islah School. “I wanted to provide whatever assistance in helping people get back on their feet, so made space in my home for the medical camp,” Ahmed said. Ahmed’s neighbour Mohammad Dilshad also went ahead and freed the living room in his home for medico-legal work. “We have told the relief providers that we are ready for everything. Everyone faces bad times, but we can all do something to help,” Dilshad philosophised. "
"https://timesofindia.indiatimes.com/city/ahmedabad/woman-accuses-husband-daughter-of-domestic-violence/articleshow/71103565.cms
","Gujarat: Woman accuses husband, daughter of domestic violence","AHMEDABAD: A 42-year-old woman on Wednesday filed a complaint against her 45-year-old husband and 14-year-old daughter, alleging that they had been beating her for four months, over suspicions that she was having an affair with another man. In her FIR, the woman, an assistant manager with a corporate group, stated that she had got married in 2003 to a Vejalpur-based man, who works for the Gujarat Industrial Security Force. She states that her married life was decent for 16 years, but her husband had started growing doubting her fidelity over the past four months.“My husband began doubting that I was having an affair with another man and snapped all ties with me. I wanted to save my marriage, so I continued to put up with his rude behaviour,” she alleges in the FIR. She alleges that her husband then began getting drunk and harassing her. “He used to beat me with a belt, hangers and or anything he found in the house. He threatened me, telling me to leave our house and pressured me to divorce him,” she alleges in the FIR. When her husband used to hit her, her teenage daughter never tried to help her instead held her whenever her husband was beating her, states the FIR. On Tuesday night, her husband began telling their daughter that her mother is in a relationship with another man. Her daughter also abused her and instigated her father to beat her. "
"https://timesofindia.indiatimes.com/world/us/rihanna-jack-dorsey-pledge-4-2-million-for-domestic-violence-victims-amid-covid-19-crisis/articleshow/75080480.cms
","Rihanna, Jack Dorsey pledge $4.2 million for domestic violence victims amid Covid-19 crisis","LOS ANGELES: Popstar Rihanna's Clara Lionel Foundation (CLF) and Twitter CEO Jack Dorsey have donated $4.2 million to help victims of domestic violence in Los Angeles during the Covid-19 stay-at-home order. CLF and Dorsey are each committing $2.1 million for a total of $4.2 million, in a joint grant to the Mayor's Fund for LA to provide support and resources to individuals and children suffering from domestic violence amid the lockdown, reported Variety. While Rihanna and Dorsey's grants will aid domestic violence victims in Los Angeles, “victims of domestic violence exist all across the world, so this is just the beginning,” the announcement read. Coronavirus outbreak: Complete coverageRead our coronavirus live blog for all the latest news and updatesEarlier this week, Dorsey had announced that he was allocating $1 billion of his equity in Square to help fund Covid-19 relief efforts. Also CLF and and Jay-Z's Shawn Carter Foundation have donated $2 million to support undocumented workers, the incarcerated, homeless and elderly populations, and children of frontline healthcare workers in Los Angeles and New York City amid the coronavirus pandemic. More on Covid-19 Coronavirus pandemic: Complete Coverage21-day lockdown: What will stay open and what won'tHow to quarantine yourself at homeTrust the newspaper for your daily verified news"
"https://timesofindia.indiatimes.com/city/delhi/situation-peaceful-but-tense-in-delhi-sri-sri-ravi-shankar-visits-riot-hit-areas/articleshow/74426342.cms
",Situation peaceful but tense in Delhi; Sri Sri Ravi Shankar visits riot-hit areas,"NEW DELHI: A week after deadly communal violence erupted in northeast Delhi, the situation in riot-hit areas remained peaceful but tense on Sunday, though there was movement of more people and vehicles on main roads amid a heavy police deployment. ""The situation is under control now. There is adequate force deployed in all areas of northeast district. We are holding talks with locals and trying to rebuild confidence,"" a senior police official said. No untoward incident has been reported from the northeast district over the past three days, he said, adding police are urging residents to not pay attention to rumours and report them to authorities. Art of Living founder Sri Sri Ravi Shankar visited some of the riot-hit areas, including Brahmapuri, and consoled the people disturbed by the worst violence in three decades in Delhi. ""It is so disturbing to see that so many people are badly affected. We have to relieve them of trauma and bring their lives back on track. Everyone should come together to do this,"" he told reporters. ""We should learn from these people who saved others, who have stood for humanity. And we should sideline and punish the anti-social elements,"" he added. The violence in Jaffrabad, Maujpur, Babarpur, Chand Bagh, Shiv Vihar, Bhajan Pura, Yamuna Vihar and Mustafabad areas of northeast Delhi claimed at least 42 lives and left over 200 injured. A large number of properties were damaged. Frenzied mobs torched houses, shops, vehicles, a petrol pump and pelted stones at locals and police personnel. Even days after the violence, there was an eerie silence in the streets that once used to be teeming with people and hawkers. In Shiv Vihar, among the worst hit areas, the lanes were deserted and almost all the houses locked. In Mustafabad, people were wary of stepping out of their homes in narrow bylanes. ""Though there is police presence, tension is lingering. We celebrated Eid, Holi, Diwali together. I have never faced such a situation in my life. There is grief, mistrust, disbelief. Those who indulged in violence did not belong to the area, they came from outside,"" said Mohammad Yunus, 45. Yunus, who owns a garment store in Shiv Vihar, said he was saved by his Hindu neighbours during the violence and they tore the shop name-board outside to save the business from rioters. Acting Delhi Police commissioner SN Shrivastava visited DCP Amit Sharma, undergoing treatment at a hospital in Patparganj after suffering serious injuries during the violence in Gokulpuri on February 24. A 2010-batch IPS officer, Sharma has undergone brain surgery. Soon after taking charge as police chief on Saturday, Shrivastava said his priority is to restore peace and ensure communal harmony in the national capital. Police have started a massive outreach programme and senior officers have been meeting with people to build confidence among them. "
"https://timesofindia.indiatimes.com/city/kochi/domestic-flight-operations-resume-in-kerala/articleshow/75998373.cms
",Domestic flight operations resume in Kerala,"KOCHI: Domestic operations resumed at Trivandrum International Airport, Cochin International Airport Ltd (Cial) and at Karipur airport on Monday after two months of shutdown due to the Covid-19 pandemic. Cial confirmed eight flight-arrivals and nine flight-departures from and to various destinations. It reported a total footfall of around 1,050 passenger in both arrival and departure sectors. Five departures and six arrivals were cancelled due to various reasons, including denial of landing permission by destination states, poor passenger load, etc. More flights and passengers are expected in the coming days as Cial will operate 113 services per week. Meanwhile, Trivandrum International Airport handled six flights on Monday. The flight services were operated to Delhi, Chennai, Bangalore, Madurai, Kannur and Kozhikode. At Karipur airport, Air India Express flight (IX 0025) with 21 passengers and 34 crew landed at 10am. Also an Indigo flight (9E-7129) from Bangalore arrived at the airport at 5:20pm. "
"https://timesofindia.indiatimes.com/city/aurangabad/man-booked-for-attacking-his-wife-mother-in-law/articleshow/71945010.cms
",Aurangabad: Man booked for attacking his wife & mother-in-law,"AURANGABAD: The Begumpura police have booked a 24-year-old man for allegedly assaulting his wife and her mother following a money-related dispute. The incident took place on November 4. A complaint in this regard was registered on Tuesday. Police said that the suspect is on the run and efforts are on to nab him. According to police, the victim, a resident of Gulabwadi Jaibhimnagar, had a fight with her husband on the night of November 4, following which she left for her mother’s house. The suspect, however, caught up with her and abused at her. When she objected, the suspect dragged her by the hair and attacked her. He is also said to have attacked the victim’s mother who was also there at the time. Following the scuffle, the suspect fled the spot and the victim was admitted to the government hospital where she was treated for her injuries. Police said they have lodged an offence against the suspect under sections 326 (voluntarily causing grievous hurt by dangerous weapons or means), 323 (voluntarily causing hurt), 504 (intentional insult with intent to provoke breach of the peace), 506 (criminal intimidation) of the Indian Penal Code. "
"https://timesofindia.indiatimes.com/city/hyderabad/bhainsa-victims-treatment-by-mim/articleshow/75927166.cms
",Bhainsa victim’s treatment by MIM,Hyderabad: AIMIM on Saturday decided to bear the cost of the treatment of Bhainsa communal violence victim. A youngster was injured in a communal incident on May 10 in Bhainsa. AIMIM stated that some miscreants entered a religious place and attacked a few persons offering prayers. Party president Asaduddin Owaisi has paid for the treatment from Majlis Charitable and Relief Trust. TNN 
"https://timesofindia.indiatimes.com/india/aaps-tahir-hussain-denies-involvement-in-delhi-violence-top-developments/articleshow/74328169.cms
",AAP's Tahir Hussain booked in IB man's murder case; Delhi toll at 38: Top developments,"NEW DELHI: Communal violence in northeast district of Delhi claimed 38 lives with the police saying the situation is normal and no incident of violence took place today. The clashes had started on Saturday over the contentious citizenship law. Affected areas of northeast Delhi include Jafrabad, Chand Bagh, Maujpur, Bhajanpura, Kardampuri, Gokulpuri, Khajuri and Karawal Nagar. Here are the top developments: FIR against AAP's Tahir HussainThe AAP has suspended its councillor Tahir Hussain, who is accused of being involved in the death of an IB staffer, from the primary membership of the party till police probe is completed, party sources said on Thursday. An FIR was earlier registered against Tahir Hussain for allegedly being involved in the killing of Intelligence Bureau staffer Ankit Sharma, police said. The complaint was given by Sharma's father, following which a case was registered under sections 365 and 302 of the Indian Penal Code. Hussain had earlier denied any involvement in the riots or killing of an Intelligence Bureau staffer whose family accused him of being behind the murder. 48 FIRs lodged in Delhi violence, say policeThe Delhi police on Thursday that the situation in northeast area of the national capital is normal. ""No incident took place today. Adequate forces have been deployed. 48 FIRs have been registered so far, and more are being registered as we are getting more information."" MS Randhawa, Delhi Police PRO said that 350 Aman committee meetings have been held so far and the investigation is going on. ""Two SITs have been formed under the Delhi Police Crime Branch and all the FIRs have been transferred to the SIT,"" he added. Delhi CM Kejriwal announces compensation for violence victimsChief minister Arvind Kejriwal on Thursday announced that under the Delhi government's 'Farishte' scheme, the government will bear the expenses of treatment of those injured in the riots in northeast areas and who have been admitted to private hospitals. The Delhi government will give compensation of Rs 20 lakhs each to families of those who have died in the violence. ""Delhi government will give Rs 10 lakh to families of those killed in riots and Rs 2 lakh to those seriously injured,"" the CM announced. When asked about the alleged involvement of AAP councillor Tahir Hussain in the riots, Kejriwal, who is AAP chief, said no rioter from whichever party they belong should be spared. ""If those involved in the riots are found to be from the AAP, give them double punishment,"" he said. Delhi HC gives Centre four weeks to replyA bench of Chief Justice D N Patel and Justice C Hari Shankar allowed the Centre's impleadment in the PIL seeking lodging of FIRs and arrests in the northeast Delhi communal violence over the amended citizenship law. The court granted four weeks to the Centre and the police to file their replies to the PIL seeking lodging of FIRs against alleged hate speeches by three BJP leaders. At the outset, solicitor general Tushar Mehta told the bench that 48 FIRs have been lodged in relation to the violence and there be no judicial intervention till normalcy is restored in the national capital. The FIRs lodged so far relate to arson, looting and deaths. Death TollAs per latest update on Thursday, another seven succumbed to the injuries on Thursday morning, taking the toll to 38. The last figures of death toll on Wednesday stood at 37. Out of these, 25 deaths were reported from Guru Tegh Bahadur (GTB) Hospital and two casualties were reported from Lok Nayak Jai Prakash Narayan (LNJP) Hospital. Among casualties caused by the communal violence are Intelligence Bureau official Ankit Sharma whose body was found in a Chand Bagh drain on Wednesday and head constable Ratan Lal. A 13-year-old girl, class 8 student, who had gone to school to write an examination in the Khajuri Khas area three days ago, went missing amid the violence. AAP councillor denies involvement in killing of IB stafferAAP councillor Tahir Hussain on Thursday denied that he was involved in the riots or in the killing of an Intelligence Bureau (IB) official Ankit Sharma (26) whose family accused him of being behind the murder. ""I came to know from news reports that I am being blamed for the murder of a man. These are lies and baseless accusations. For our safety, my family and I had moved away from our home on Monday in police presence,"" said Tahir. Meanwhile, AAP leader Sanjay Singh said that anyone found guilty of being involved in Delhi riots should be punished, irrespective of the party or religion. PM Modi & CM Arvind Kejriwal remained mute spectators: Sonia GandhiAddressing the media after meeting the President, Congress interim chief Sonia Gandhi said that the Centre failed miserably and PM Modi, as well as Delhi CM Arvind Kejriwal, remained mute spectators. She said, ""We call upon you (President) to ensure that life, liberty, & property of citizens are preserved. We also reiterate that you should immediately call for the removal of the home minister for his inability to contain violence."" Former Prime Minister Dr Manmohan Singh urged the Centre to follow the ""raj dharma"". Sonia Gandhi, former PM Singh and other party leaders on Thursday visited the Rashtrapati Bhavan to submit a memorandum to President Ram Nath Kovind on violence in Delhi. Delhi police failed to act on itelligence inputSources said the special branch of Delhi police and the intelligence wing had sent multiple alerts through wireless radio messages to northeast district and the police brass. The first alert to step up deployment and increase vigil was sent after BJP leader Kapil Mishra posted a tweet at 1.22 pm asking people to assemble at Maujpur Chowk at 3 pm to support Citizenship Amendment Act (CAA). However, what unfolded on February 24 showed that police were ill-prepared to tackle the violence. CBSE to conduct fresh examsThe Central Board of Secondary Education (CBSE) will conduct fresh exams for students who have not been able to appear for papers in other parts of the national capital due to the violence in northeast Delhi, officials said. Schools have been asked to share details of all those students of class 10 and 12 who could not appear for exams due to social unrest. Situation returning to normal: Delhi policeSN Shrivastava, special commissioner of police (Law & Order) on Thursday said, ""As of now, the situation is returning to normal. We are registering cases and proceeding with legal action. Soon, we will be making arrests. I hope all these things will contribute to normalcy."" Judge hearing Delhi violence case transferredDelhi HC Judge S Muralidhar was transferred to the Punjab and Haryana High Court, days after the Supreme Court collegium made the recommendation. The judge was hearing the Delhi violence case and the late evening notification came on the day when a bench headed by him expressed ""anguish"" over the Delhi Police's failure to register FIRs against alleged hate speeches by three BJP leaders. While Congress spokesperson condemned the notification asking BJP, ""How many judges will you change"", Union law minister Ravi Shankar Prasad shot back saying that the transfer was ""done pursuant to the recommendation dated 12.02.2020 of the SC collegium headed by CJI"" and that while transferring the judge, ""consent of the judge is taken."" Delhi police registers FIRDelhi Police has registered 18 FIRs and 106 people have been arrested in connection with the violence in North-East Delhi. ""Miscreants are being identified. We have the CCTV footage and strong evidence. No untoward incident took place today,"" said Delhi Police PRO, MS Randhawa. USCIRF comments 'factually inaccurate and misleading': External affairs ministry Commenting on remarks made by the United States Commission on International Religious Freedom (USCIRF) on violence in Delhi, external affairs ministry spokesperson Raveesh Kumar said that the observation was 'factually inaccurate and misleading' as Delhi' law enforcement agencies were working on the ground ""to prevent violence and ensure restoration of confidence and normalcy. Prime Minister has publicly appealed for peace and brotherhood,"" he said. USCIRF had written that the Indian government should take swift action, ""Instead, reports are mounting that the Delhi police have not intervened in violent attacks against Muslims, and the government is failing in its duty to protect its citizens,"" in its statement. Flag marches on ThursdaySecurity forces conducted flag marches early morning on Thursday in different parts of northeast district to monitor the situation in the area. Security has been deployed at various locations in the district including Jaffrabad, Maujpur-Babarpur, Gokulpuri, Johri Enclave and Shiv Vihar. Supreme Court raps Centre over police inactionA Supreme Court bench comprising justices S K Kaul and K M Joseph, while referring to the incidents of violence said the situation could have been avoided if police had timely interfered and taken action against people making provocative speeches. SC also said that environment is not conducive to hear plea against Shaheen Bagh protest and deferred the hearing for a month. The bench said that it's high time that SC verdict in Prakash Singh case be implemented to make police more effective and professional to deal with the situation arising in Delhi in the last few days. How did the anti-CAA protests got violentPeaceful protest against Citizenship Amendment Act started on December 15, 2019, after the legislation was approved in the Parliament. The protests continued across the country and in Delhi on January 10, few Muslim women started another peaceful protest at Seelampur traffic signal roadside. On February 22, nearly 500 women squat in protest at the Jafrabad Metro Station. When more protesters came out against CAA on February 23, BJP functionary Kapil Mishra issues ultimatum to both protesters and police to vacate the roads within three days. Hours later Mishra's tweet, clashes broke out in northeast regions and on February 24, a pro-CAA group decided to hold a protest at Maujpur Chowk. The clashes a day before coalesced into a communal riot by February 24. "
"https://timesofindia.indiatimes.com/india/delhi-violence-pm-modi-appeal-for-calm-says-peace-harmony-our-central-ethos/articleshow/74315864.cms
","Delhi violence: PM Modi appeals for calm, says peace & harmony our central ethos","NEW DELHI: Prime Minister Narendra Modi on Wednesday appealed for peace and brotherhood in the wake of violent clashes in Delhi in which at least 20 people have been killed. ""Had an extensive review on the situation prevailing in various parts of Delhi. Police and other agencies are working on the ground to ensure peace and normalcy,"" the PM tweeted. Peace and harmony are central to our ethos. I appeal to my sisters and brothers of Delhi to maintain peace and brot… https://t.co/oVHoUUH5Ne— Narendra Modi (@narendramodi) 1582705341000""Peace and harmony are central to our ethos. I appeal to my sisters and brothers of Delhi to maintain peace and brotherhood at all times. It is important that there is calm and normalcy is restored at the earliest,"" he added. Had an extensive review on the situation prevailing in various parts of Delhi. Police and other agencies are workin… https://t.co/dEDZ6b2Fsx— Narendra Modi (@narendramodi) 1582705315000At least 20 people have been killed and over 180 injured in the capital during violent clashes between two groups over the citizenship law, even as an eerie calm descended in riot-torn areas on Wednesday. On Tuesday, the death toll was 13. Curfew was imposed last evening in violence-hit areas of the North-East district to bring the situation under control. With sporadic incidents of violence being reported from the area, government sources told ANI that the National Security Advisor (NSA) Ajit Doval has been given the charge of bringing normalcy in the capital. Sources also said that Doval will brief Prime Minister Narendra Modi and the Cabinet about the prevailing situation. Notably, the NSA last night had visited Jaffrabad, Seelampur and other parts of northeast Delhi where he held talks with leaders of different communities. In Video:Delhi riots: PM Modi appeals for calm, says peace & harmony our central ethos"
"https://timesofindia.indiatimes.com/city/delhi/northeast-delhi-violence-hc-holds-midnight-hearing-directs-police-to-ensure-treatment-of-injured/articleshow/74311691.cms
","Northeast Delhi violence: HC holds midnight hearing, directs police to ensure treatment of injured","NEW DELHI: In a midnight hearing, the Delhi High Court directed police to ensure safe passage to government hospitals and emergency treatment for those injured in the communal violence erupted in northeast Delhi over the amended citizenship law. The court held a special hearing, which started at 12:30am, at the residence of Justice S Muralidhar after receiving a call from an advocate explaining the dire circumstances under which the victims were unable to be removed from a small hospital to the GTB Hospital. A bench of Justices S Muralidhar and Anup J Bhambhani directed the Delhi Police to ensure safe passage of the injured victims by deploying all resources at its command and on the strength of this order as well as to make sure they receive immediate emergency treatment if not at the Guru Teg Bahadur Hospital then at the Lok Nayak Jai Prakash Narayan Hospital (LNJP) or Maulana Azad or any other hospital. The bench also called for a status report of compliance, including information about the injured victims and the treatment offered to them, and the matter will be heard during the day at 2:15 pm. It said the order be communicated to the medical superintendents of the GTB and the LNJP Hospitals. The urgent hearing was conducted after advocate Suroor Mander called the judge and sought urgent orders for safe passage of ambulances for the injured. The Delhi Police and the government were represented through additional standing counsel Sanjoy Ghose. During the hearing, the bench spoke over phone to doctor Anwar of the Al-hind Hospital in New Mustafabad who told the court that there were two bodies and 22 injured persons there and he had been trying to seek police assistance since 4 pm on Tuesday without success. The court then directed the senior officials to reach to the hospital forthwith, following which they started the process of evacuating the injured to the nearest hospitals. It also said this order be brought to the knowledge of the Delhi police commissioner. Communal violence over the amended citizenship law in northeast Delhi claimed at least 17 lives till Wednesday. On Tuesday, the violence escalated in northeast Delhi as police struggled to check the rioters who ran amok on streets, burning and looting shops, pelting stones and thrashing people. "
"https://timesofindia.indiatimes.com/city/delhi/four-more-dead-in-delhi-violence-toll-reaches-17/articleshow/74311489.cms
",Delhi violence: Death toll touches 20,"NEW DELHI: The death toll in the violence between pro and anti CAA protestors in the areas of North-East Delhi has risen to 20 on Wednesday, according to GTB Hospital authorities. ""Out of the people that were brought to the hospital 189 are injured and 20 are dead,"" said Sunil Kumar Gautam Medical Superintendent, Guru Teg Bahadur (GTB) Hospital. On Tuesday, the death toll was 13. Curfew was imposed last evening in violence-hit areas of the North-East district to bring the situation under control. With sporadic incidents of violence being reported from the area, government sources have told ANI that the National Security Advisor (NSA) Ajit Doval has been given the charge of bringing normalcy in the capital. Sources also said that Doval is also likely to brief Prime Minister Narendra Modi and the Cabinet about the prevailing situation. Notably, the NSA last night had visited Jafrabad, Seelampur and other parts of North-East Delhi where he held talks with leaders of different communities. "
"https://timesofindia.indiatimes.com/city/delhi/starting-a-family-vacation-plans-many-dreams-die-a-painful-death/articleshow/74309092.cms
","Starting a family, vacation plans: Many dreams die a painful death in riot-hit Delhi","NEW DELHI: Even as five families were grieving at the loss of their loved ones in the violence in northeast Delhi on Monday, there were many injured who had been admitted to various hospitals in a critical condition. On Tuesday, some of them breathed their last, raising the death toll to 13. Guru Teg Bahadur Hospital was swamped with relatives of the deceased. Among them were the inconsolable family members of Shahid Khan (22), who came in the line of fire while returning home along with his brother after offering prayers. While his brother managed to dodge the bullets, Khan collapsed in a pool of blood after being shot. He and his wife were planning to go on vacation next month. They had got married in September last year. “His wife is three months pregnant. Their future plans died along with him,” said Khan’s grieving elder brother, Imran. When Khan didn’t return on the fateful day, the family members started to panic. When they heard a knock on the door, they thought he had finally reached. “But it was a stranger who showed us a picture of Shahid lying in a pool of blood in Bhajanpura. We were told that two men had taken him to GTB Hospital. We rushed there and found him dead,” Imran said. Khan was the youngest of four brothers. Like Khan, 32-year-old Furqan was shot dead when he ventured out to buy food. Mohammad Imran, his elder brother, said that Furqan, who had a handicraft business, wanted to buy essential food items to store in the house. Mohammed said the street was relatively clear when he went outside. He had only walked a few hundred metres when a stray bullet hit him. “I was at work when a relative called me saying that Furqan had been shot. I rushed home and we took him to the hospital. He was bleeding profusely and succumbed to his injuries,” said Mohammed. Furqan got married in 2014 and had two children, a four-year-old girl and a two-year-old boy. Mohammed said his brother always kept his family first. “This is probably the reason why he went out. He only wanted us to be safe. Though things were tense in the area, we never expected this to happen,” he added. The autopsy was carried out at GTB Hospital. Another victim, Rahul Solanki (26), a civil engineer by profession, was at home till 5pm. He had assured his colleagues at 4.30pm that all was well and he would meet them the next day. However, within an hour, his colleagues received a call that Solanki had been shot dead by rioters. “We got to know about the riots and people from office had called him up immediately asking him to take care. He said everything was fine. An hour later, we came to know that he had been shot,” said Shweta Chauhan, a colleague. Solanki’s father was inconsolable. He said everyone in their family was excited about his daughter’s marriage due in early April. They had been busy with the preparations for the past couple of months. “He had taken leave from work because of the tense situation in the area. Now I think it would have been better if he had gone to work. At least he would have been alive today,” added the grieving father. "
