,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
5970,112562,920670613,20200428,202004,2020,2020.3233,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,36, Express intent to meet or negotiate,36,3,1,4.0,10,1,10,-10.3773584905661,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265,28.6667,77.4333,-2096227,0,,,,,,,,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6667,77.4333,-2096227,20200428194500,https://www.business-standard.com/article/pti-stories/wife-mother-in-law-among-three-held-for-man-s-murder-in-ghaziabad-120042900025_1.html,wife mother in law among three held for man s murder in ghaziabad 120042900025 1
5971,119503,920679957,20200428,202004,2020,2020.3233,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,42, Make a visit,42,4,1,1.9,1,1,1,-3.6511156186612497,0,,,,,,,,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814,33.8833,74.9167,-2108339,4,"Pulwama, Jammu and Kashmir, India",IN,IN12,72814.0,33.8833,74.9167,-2108339,20200428210000,https://kashmirreader.com/2020/04/29/80-year-old-woman-from-srinagar-dies-becomes-eighth-covid-19-victim/,80 year old woman from srinagar dies becomes eighth covid 19 victim
5972,133969,920699340,20200428,202004,2020,2020.3233,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,2,1,2,-10.087719298245599,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,1,India,IN,IN,,20.0,77.0,IN,20200428233000,https://www.dailymail.co.uk/news/article-8267215/Husband-35-stabbed-23-year-old-wife-20-times-jailed.html,Husband 35 stabbed 23 year old wife 20 times jailed
5973,12643,920719269,20200429,202004,2020,2020.326,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,36, Express intent to meet or negotiate,36,3,1,4.0,10,1,10,-10.7758620689655,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265,28.6667,77.4333,-2096227,0,,,,,,,,4,"Ghaziabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6667,77.4333,-2096227,20200429011500,https://www.ndtv.com/ghaziabad-news/ghaziabad-wife-mother-in-law-among-3-arrested-for-killing-man-in-ghaziabad-police-2220037,ghaziabad wife mother in law among 3 arrested for killing man in ghaziabad police 2220037
5974,19897,920730472,20200429,202004,2020,2020.326,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,120," Reject, not specified below",120,12,3,-4.0,25,1,10,1.2567324955116699,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200429023000,https://mumbaimirror.indiatimes.com/mumbai/other/midwife-to-the-rescue-as-4-hospitals-turn-down-woman/articleshow/75439497.cms,midwife to the rescue as 4 hospitals turn down woman
5975,22502,920731910,20200429,202004,2020,2020.326,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,1,1,1,0.0,1,Australia,AS,AS,,-25.0,135.0,AS,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429024500,https://www.foxnews.com/entertainment/chris-hemsworth-complication-wife-elsa-pataky-changing-surname,chris hemsworth complication wife elsa pataky changing surname
5976,27549,920738808,20200429,202004,2020,2020.326,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,1,160," Reduce relations, not specified below",160,16,4,-4.0,3,1,3,2.85714285714286,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429034500,https://timesofindia.indiatimes.com/city/kochi/m-k-prasad-wife-donate-rs-1-lakh-to-cmdrf/articleshow/75440448.cms,m k prasad wife donate rs 1 lakh to cmdrf
5977,27733,920738992,20200429,202004,2020,2020.326,IND,KARNATAKA,IND,,,,,,,,,,,,,,,,,,1,20," Appeal, not specified below",20,2,1,3.0,4,1,4,-3.17460317460318,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,0,,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,17688.0,13.5,76.0,-2099860,20200429034500,https://www.newindianexpress.com/states/karnataka/2020/apr/29/the-xx-factor-genes-help-women-fight-covid-better-2136687.html,the xx factor genes help women fight covid better 2136687
5978,33560,920747559,20200429,202004,2020,2020.326,,,,,,,,,,,USA,ATLANTA,USA,,,,,,,,1,42, Make a visit,42,4,1,1.9,10,1,10,-4.13533834586466,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200429051500,https://zeenews.india.com/people/actress-ashley-ross-of-little-women-atlanta-dies-at-34-in-car-crash-2279861.html,actress ashley ross of little women atlanta dies at 34 in car crash 2279861
5979,45977,920765675,20200429,202004,2020,2020.326,GOVHLH,HEALTH DEPARTMENT,,,,,,GOV,HLH,,IND,PUNE,IND,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,3,1,3,0.0,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178.0,18.5333,73.8667,-2108361,20200429074500,https://www.aninews.in/news/national/general-news/pune-covid-19-positive-pregnant-women-get-2-dedicated-hospitals20200429091608/,pune covid 19 positive pregnant women get 2 dedicated hospitals20200429091608
5980,46993,920769259,20200429,202004,2020,2020.326,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,30," Express intent to cooperate, not specified below",30,3,1,4.0,10,1,10,-5.23338048090524,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200429081500,https://yourstory.com/herstory/2020/04/domestic-violence-pandemic-coronavirus,domestic violence pandemic coronavirus
5981,51051,920775194,20200429,202004,2020,2020.326,,,,,,,,,,,INDMIL,CHHATTISGARH,IND,,,,,MIL,,,1,71, Provide economic aid,71,7,2,7.4,1,1,1,-2.9900332225913595,0,,,,,,,,4,"Chhattisgarh, Chhattisgarh, India",IN,IN37,70116,21.5,81.75,-2093188,4,"Chhattisgarh, Chhattisgarh, India",IN,IN37,70116.0,21.5,81.75,-2093188,20200429090000,https://www.hindustantimes.com/india-news/chhattisgarh-slain-caf-jawan-s-wife-donates-rs-10-000-to-cm-s-relief-fund/story-fGHbdFiu7MWrpUhwB1UL4L.html,chhattisgarh slain caf jawan s wife donates rs 10 000 to cm s relief fund
5982,53410,920779407,20200429,202004,2020,2020.326,PAK,PAKISTAN,PAK,,,,,,,,GOV,DIPLOMAT,,,,,,GOV,,,1,26, Appeal to others to meet or negotiate,26,2,1,4.0,2,1,2,-7.142857142857139,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809.0,33.9167,76.6667,-2098229,20200429093000,https://dnd.com.pk/two-women-seriously-injured-as-india-fires-along-loc-pakistan-protests/187770,two women seriously injured as india fires along loc pakistan protests
5983,54185,920776753,20200429,202004,2020,2020.326,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,4,1,4,-3.0612244897959195,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429091500,https://www.thenational.ae/business/economy/nmc-health-founder-br-shetty-says-he-s-a-victim-of-fraud-and-vows-to-clear-his-name-1.1012538,nmc health founder br shetty says he s a victim of fraud and vows to clear his name 1
5984,59446,920787442,20200429,202004,2020,2020.326,IND,HARYANA,IND,,,,,,,,,,,,,,,,,,0,51, Praise or endorse,51,5,1,3.4,5,1,5,1.5018773466833502,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,0,,,,,,,,4,"Haryana, Haryana, India",IN,IN10,17660.0,29.6161,76.9806,6210381,20200429103000,https://www.idiva.com/news-opinion/news/pulwama-martyrs-wife-nitika-kaul-dhoundiyal-donates-coronavirus-protection-kits-to-haryana-police/18008876,pulwama martyrs wife nitika kaul dhoundiyal donates coronavirus protection kits to haryana police
5985,60505,920789451,20200429,202004,2020,2020.326,ELILEG,ACTOR,,,,,,ELI,LEG,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,6,1,6,-1.49253731343283,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200429104500,https://www.hindustantimes.com/bollywood/irrfan-khan-s-wife-sutapa-sikdar-sons-seen-at-hospital-with-tigmanshu-dhulia-he-says-i-am-sad-how-small-his-funeral-will-be/story-hrH8ebjnbwtRHLm2EhxWMN.html,irrfan khan s wife sutapa sikdar sons seen at hospital with tigmanshu dhulia he says i am sad how small his funeral will be
5986,62817,920799517,20200429,202004,2020,2020.326,USA,COLUMBUS,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,182," Physically assault, not specified below",182,18,4,-9.5,6,1,6,0.0,3,"Hudson County, New Jersey, United States",US,USNJ,NJ017,40.7168,-74.0663,882278,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200429114500,https://dailyvoice.com/new-york/lewisboro/police-fire/husband-wife-dead-in-murder-suicide-were-talented-dedicated-restaurant-owners/787180/,husband wife dead in murder suicide were talented dedicated restaurant owners
5987,65532,920791460,20190430,201904,2019,2019.3288,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,190," Use conventional military force, not specified below",190,19,4,-10.0,2,1,2,-2.8169014084507102,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200429110000,https://www.koimoi.com/bollywood-news/irrfan-khans-last-interview-on-wanting-to-live-for-his-wife-kids-is-heart-wrenching/,irrfan khans last interview on wanting to live for his wife kids is heart wrenching
5988,67090,920793018,20200429,202004,2020,2020.326,tel,TELUGU,,,tel,,,,,,,,,,,,,,,,0,84," Return, release, not specified below",84,8,2,7.0,10,1,10,0.0,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429110000,https://www.koimoi.com/outside-bollywood/south-indian-cinema/suriya-defends-wife-jyotikas-controversial-speech-schools-hospitals-as-important-as-temples/,suriya defends wife jyotikas controversial speech schools hospitals as important as temples
5989,74181,920809736,20200429,202004,2020,2020.326,,,,,,,,,,,MDV,MALE,MDV,,,,,,,,1,14, Consider policy option,14,1,1,0.0,6,1,6,-5.98290598290598,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200429130000,https://www.deccanherald.com/science-and-environment/men-may-have-higher-risk-of-hospitalisation-death-due-to-covid-19-than-women-study-831356.html,men may have higher risk of hospitalisation death due to covid 19 than women study 831356
5990,74938,920810493,20200429,202004,2020,2020.326,HIN,SADHU,,,,HIN,,,,,,,,,,,,,,,0,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-1.6366612111293,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200429130000,https://www.business-standard.com/article/pti-stories/yamraj-gabbar-stalk-kolkata-streets-issue-dire-warnings-and-amuse-120042901026_1.html,yamraj gabbar stalk kolkata streets issue dire warnings and amuse 120042901026 1
5991,79035,920820568,20200429,202004,2020,2020.326,,,,,,,,,,,LAB,WORKER,,,,,,LAB,,,1,43, Host a visit,43,4,1,2.8,10,1,10,-2.9504741833508996,0,,,,,,,,4,"Surat, Gujarat, India",IN,IN09,70127,20.9667,72.9,-2098110,4,"Surat, Gujarat, India",IN,IN09,70127.0,20.9667,72.9,-2098110,20200429140000,https://defence.pk/pdf/threads/india-coronavirus-muslim-man-giving-dignified-burial-to-covid-19-victims.663650/,india coronavirus muslim man giving dignified burial to covid 19 victims
5992,88741,920835380,20200429,202004,2020,2020.326,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,80," Yield, not specified below ",80,8,2,5.0,5,1,5,-0.86206896551725,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200429153000,https://www.timesnownews.com/mirror-now/in-focus/article/man-out-to-buy-groceries-returns-home-with-bride-furious-mother-refuses-to-let-him-in-watch/584857,man out to buy groceries returns home with bride furious mother refuses to let him in watch
5993,90261,920837767,20200429,202004,2020,2020.326,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,42, Make a visit,42,4,1,1.9,10,1,10,2.12765957446808,0,,,,,,,,4,"Bundelkhand, Madhya Pradesh, India",IN,IN35,17718,25.0,79.5,-2092409,4,"Bundelkhand, Madhya Pradesh, India",IN,IN35,17718.0,25.0,79.5,-2092409,20200429154500,https://www.newindianexpress.com/nation/2020/apr/29/love-struck-youth-pedals-100-km-to-tie-nuptial-knot-brings-bride-home-on-bicycle-2136966.html,love struck youth pedals 100 km to tie nuptial knot brings bride home on bicycle 2136966
5994,90274,920837780,20200429,202004,2020,2020.326,,,,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,0,42, Make a visit,42,4,1,1.9,5,1,5,-1.33333333333333,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200429154500,https://www.nottinghampost.com/news/nottingham-news/husband-killed-wife-mallet-attack-4089167,husband killed wife mallet attack 4089167
5995,91172,920838678,20200429,202004,2020,2020.326,GOVHLH,HEALTH DEPARTMENT,,,,,,GOV,HLH,,,,,,,,,,,,1,13, Make optimistic comment,13,1,1,0.4,5,1,5,-4.69798657718121,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200429154500,https://www.newindianexpress.com/cities/kolkata/2020/apr/29/positive-negative-positive-dead-this-covid-19-victims-family-has-every-reason-to-be-angry-2137006.html,positive negative positive dead this covid 19 victims family has every reason to be angry 2137006
5996,92161,920840408,20200429,202004,2020,2020.326,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,-3.1325301204819302,0,,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178.0,18.5333,73.8667,-2108361,20200429160000,https://indianexpress.com/article/cities/pune/women-panels-to-preempt-domestic-violence-cases-at-village-level-6385188/,women panels to preempt domestic violence cases at village level 6385188
5997,93422,920841669,20200429,202004,2020,2020.326,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,114, Complain officially ,114,11,3,-2.0,2,1,2,-8.139534883720959,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429160000,https://infotel.ca/newsitem/while-awaiting-trial-for-his-wifes-murder-former-vernon-man-said-he-was-discriminated-against/it72764,while awaiting trial for his wifes murder former vernon man said he was discriminated against
5998,99027,920850648,20200429,202004,2020,2020.326,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,190," Use conventional military force, not specified below",190,19,4,-10.0,2,1,2,-0.39682539682539997,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Andheri, Maharashtra, India",IN,IN16,70183.0,19.1167,72.8333,-2088871,20200429170000,https://zeenews.india.com/people/irrfan-khans-wife-sutapas-facebook-profile-picture-will-make-you-teary-eyed-2280031.html,irrfan khans wife sutapas facebook profile picture will make you teary eyed 2280031
5999,103014,920856158,20200429,202004,2020,2020.326,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,1,12, Make pessimistic comment,12,1,1,-0.4,10,1,10,-0.3764115432873301,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,0,,,,,,,,4,"Ahmedabad, Gujarat, India",IN,IN09,17644.0,23.0333,72.6167,-2088270,20200429173000,https://indianexpress.com/article/cities/ahmedabad/ahmedabad-women-farmers-produce-makes-way-back-to-their-own-communities-6385237/,ahmedabad women farmers produce makes way back to their own communities 6385237
6000,106453,920861074,20200429,202004,2020,2020.326,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,43, Host a visit,43,4,1,2.8,5,1,5,-1.35135135135135,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Haridwar, Uttaranchal, India",IN,IN39,70284.0,29.9667,78.1667,-2097190,20200429180000,https://www.aninews.in/news/national/general-news/mother-sends-son-to-buy-groceries-he-returns-with-wife20200429230526/,mother sends son to buy groceries he returns with wife20200429230526
6001,109260,920864481,20200429,202004,2020,2020.326,MED,SPOKESMAN,,,,,,MED,,,,,,,,,,,,,1,90," Investigate, not specified below",90,9,2,-2.0,10,1,10,-3.3505154639175294,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200429181500,https://www.thenational.ae/business/economy/nmc-founder-br-shetty-claims-to-be-victim-of-a-fraud-1.1012860,nmc founder br shetty claims to be victim of a fraud 1
6002,111524,920868285,20200429,202004,2020,2020.326,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,42, Make a visit,42,4,1,1.9,5,1,5,-2.8645161290322596,0,,,,,,,,4,"Radhanpur, Gujarat, India",IN,IN09,70129,23.8333,71.6,-2108523,4,"Radhanpur, Gujarat, India",IN,IN09,70129.0,23.8333,71.6,-2108523,20200429184500,https://www.epw.in/engage/article/making-rural-healthcare-system-responsive-to-domestic-violence,making rural healthcare system responsive to domestic violence
6003,124865,920886421,20200429,202004,2020,2020.326,LEG,CHAMBER,,,,,,LEG,,,BUS,BUSINESS,,,,,,BUS,,,1,60," Engage in material cooperation, not spec below",60,6,2,6.0,6,1,6,2.33812949640288,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200429204500,https://www.deseret.com/opinion/2020/4/29/21240369/womens-history-month-utah-history-natalie-gochnour-kris-cox-silvia-castro-theresa-foxley,womens history month utah history natalie gochnour kris cox silvia castro theresa foxley
6004,8976,920920486,20200430,202004,2020,2020.3288,,,,,,,,,,,MDV,MALE,MDV,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,-4.3343653250774,0,,,,,,,,4,"Surat, Gujarat, India",IN,IN09,70127,20.9667,72.9,-2098110,4,"Surat, Gujarat, India",IN,IN09,70127.0,20.9667,72.9,-2098110,20200430004500,https://timesofindia.indiatimes.com/city/surat/man-attacks-wife-for-talking-over-phone/articleshow/75459198.cms,man attacks wife for talking over phone
6005,25751,920941389,20200430,202004,2020,2020.3288,CVL,COMMUNITY,,,,,,CVL,,,LAB,WORKER,,,,,,LAB,,,1,43, Host a visit,43,4,1,2.8,10,1,10,-0.24937655860349,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200430030000,https://economictimes.indiatimes.com/news/politics-and-nation/up-rajasthan-govt-orders-covid-19-checks-for-pregnant-women-in-hotspots/articleshow/75462717.cms,up rajasthan govt orders covid 19 checks for pregnant women in hotspots
6006,26797,920944144,20200430,202004,2020,2020.3288,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,40," Consult, not specified below",40,4,1,1.0,10,1,10,-1.2320328542094399,0,,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178.0,18.5333,73.8667,-2108361,20200430033000,https://punemirror.indiatimes.com/pune/civic/civic-body-to-start-dedicated-hospitals-for-virus-positive-pregnant-women-in-the-city/articleshow/75459117.cms,civic body to start dedicated hospitals for virus positive pregnant women in the city
6007,29719,920947071,20200430,202004,2020,2020.3288,,,,,,,,,,,IND,DELHI,IND,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,4,1,4,-2.03389830508475,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Sahibabad, Uttar Pradesh, India",IN,IN36,70265.0,28.6833,77.4,-2109806,20200430040000,https://www.ndtv.com/ghaziabad-news/ghaziabad-man-goes-out-for-groceries-amid-lockdown-returns-home-with-wife-2220723,ghaziabad man goes out for groceries amid lockdown returns home with wife 2220723
6008,30937,920948601,20200430,202004,2020,2020.3288,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,43, Host a visit,43,4,1,2.8,5,1,5,-1.84331797235023,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Haridwar, Uttaranchal, India",IN,IN39,70284.0,29.9667,78.1667,-2097190,20200430041500,https://www.khaleejtimes.com/coronavirus-pandemic/man-goes-out-for-groceries-amid-lockdown-returns-home-with-wife,man goes out for groceries amid lockdown returns home with wife
6009,42548,920965475,20200430,202004,2020,2020.3288,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,30," Express intent to cooperate, not specified below",30,3,1,4.0,5,1,5,0.0,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430064500,https://english.sakshi.com/national/2020/04/30/watch-mother-sends-son-to-buy-groceries-he-returns-with-wife,watch mother sends son to buy groceries he returns with wife
6010,42995,920965922,20200430,202004,2020,2020.3288,JUD,SPECIAL COURT,,,,,,JUD,,,MEX,MEXICAN,MEX,,,,,,,,0,43, Host a visit,43,4,1,2.8,10,1,10,-1.2924071082391002,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,4,"Rohtak, Haryana, India",IN,IN10,17665.0,28.9,76.5667,-2109525,20200430064500,https://www.mensxp.com/social-hits/news/75685-ghaziabad-man-went-out-to-get-groceries-kicked-out-of-house-by-mother-for-bringing-a-bride.html,75685 ghaziabad man went out to get groceries kicked out of house by mother for bringing a bride
6011,45564,920971058,20200430,202004,2020,2020.3288,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,20," Appeal, not specified below",20,2,1,3.0,6,1,6,-3.48258706467662,0,,,,,,,,4,"Khatauli, Uttar Pradesh, India",IN,IN36,17929,29.2833,77.7167,-2100712,4,"Khatauli, Uttar Pradesh, India",IN,IN36,17929.0,29.2833,77.7167,-2100712,20200430073000,https://www.indiatimes.com/trending/wtf/mother-sends-son-buy-groceries-comes-home-wife-512113.html,mother sends son buy groceries comes home wife 512113
6012,48450,920974705,20200430,202004,2020,2020.3288,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,114, Complain officially ,114,11,3,-2.0,5,1,5,-0.9174311926605501,4,"Haridwar, Uttaranchal, India",IN,IN39,70284,29.9667,78.1667,-2097190,0,,,,,,,,4,"Haridwar, Uttaranchal, India",IN,IN39,70284.0,29.9667,78.1667,-2097190,20200430080000,https://sputniknews.com/india/202004301079141621-indian-man-goes-out-for-groceries-returns-with-bride-prompting-his-mother-to-file-police-complaint/,202004301079141621 indian man goes out for groceries returns with bride prompting his mother to file police complaint
6013,48812,920975067,20200430,202004,2020,2020.3288,INDHLH,MUMBAI,IND,,,,,HLH,,,,,,,,,,,,,1,114, Complain officially ,114,11,3,-2.0,2,1,2,0.30120481927709997,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200430080000,https://www.newsx.com/entertainment/rishi-kapoor-passes-away-take-a-look-at-veteran-actors-memorable-pictures-with-wife-neetu-kapoor-and-family.html,rishi kapoor passes away take a look at veteran actors memorable pictures with wife neetu kapoor and family
6014,58157,920990464,20200429,202004,2020,2020.326,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,43, Host a visit,43,4,1,2.8,4,1,4,-0.854700854700861,4,"Hindustan, India (general), India",IN,IN00,17857,28.0,76.0,-3414754,0,,,,,,,,4,"Hindustan, India (general), India",IN,IN00,17857.0,28.0,76.0,-3414754,20200430100000,https://www.thesun.co.uk/tvandshowbiz/11514397/rishi-kapoors-wife-neetu-singh/,rishi kapoors wife neetu singh
6015,60718,920997034,20200430,202004,2020,2020.3288,,,,,,,,,,,JUD,HIGH COURT,,,,,,JUD,,,1,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-10.218978102189801,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430104500,https://www.aninews.in/news/national/general-news/delhi-hc-grants-interim-bail-to-rape-accused-notes-wife-parents-need-medical-attention20200430150305/,delhi hc grants interim bail to rape accused notes wife parents need medical attention20200430150305
6016,63532,920999426,20200430,202004,2020,2020.3288,,,,,,,,,,,INDJUD,DELHI,IND,,,,,JUD,,,1,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-10.7806691449814,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200430110000,https://www.ndtv.com/delhi-news/delhi-rape-accused-gets-interim-bail-as-wife-father-need-medical-attention-2221050,delhi rape accused gets interim bail as wife father need medical attention 2221050
